level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	57	6	1216	2328	42	8	0.000000	sus
5	1	1	1	57	7	1270	2313	220	32	0.000000	assstwencccrne
5	1	1	1	57	8	1504	2329	40	7	0.000000	rar
5	1	1	1	57	9	1555	2328	41	8	0.000000	nse
5	1	1	1	57	10	1608	2328	58	8	3.653135	sted
5	1	1	1	57	11	1696	2328	93	8	0.000000	cecnta
5	1	1	1	57	12	1801	2329	41	8	0.000000	nnn
5	1	1	1	57	13	1854	2329	111	8	0.000000	reennas
5	1	1	1	57	14	2098	2319	31	17	58.305550	19
5	1	1	1	57	15	2329	2318	45	19	95.462921	509
5	1	1	1	57	16	2537	2319	48	20	63.335754	442
5	1	1	1	57	17	2752	2321	46	19	93.925392	524
4	1	1	1	58	0	541	2345	2256	24	-1	
5	1	1	1	58	1	541	2346	45	19	25.034399	741
5	1	1	1	58	2	681	2346	171	20	50.522865	VESTUARIOs
5	1	1	1	58	3	876	2346	137	20	89.900330	CALCADOS
5	1	1	1	58	4	1036	2346	12	19	85.665726	E
5	1	1	1	58	5	1070	2345	155	20	88.955399	ARTEFATOS
5	1	1	1	58	6	1248	2346	30	18	96.335617	DE
5	1	1	1	58	7	1302	2346	46	20	44.146286	TEC
5	1	1	1	58	8	1361	2346	3	17	42.304047	I
5	1	1	1	58	9	1373	2346	96	19	0.000000	DOScec
5	1	1	1	58	10	1482	2357	60	8	0.000000	asec
5	1	1	1	58	11	1553	2357	411	9	0.000000	caseescanenncenenessnace
5	1	1	1	58	12	2097	2347	29	19	90.578369	70
5	1	1	1	58	13	2292	2348	9	18	62.608273	1
5	1	1	1	58	14	2326	2348	48	18	88.835625	370
5	1	1	1	58	15	2505	2348	8	19	83.244499	1
5	1	1	1	58	16	2540	2348	45	19	94.842789	128
5	1	1	1	58	17	2717	2349	9	19	26.948643	I
5	1	1	1	58	18	2750	2349	47	20	84.127586	231
4	1	1	1	59	0	541	2375	2256	23	-1	
5	1	1	1	59	1	541	2375	47	19	45.665695	T42
5	1	1	1	59	2	684	2376	136	19	90.826897	PRODUTOS
5	1	1	1	59	3	844	2375	199	20	70.672119	ALIMENTARES«
5	1	1	1	59	4	1058	2386	40	8	0.000000	spc
5	1	1	1	59	5	1110	2387	43	7	0.000000	ccs
5	1	1	1	59	6	1165	2387	40	6	0.000000	eee
5	1	1	1	59	7	1216	2388	24	7	0.000000	en
5	1	1	1	59	8	1250	2387	44	7	0.043011	ern
5	1	1	1	59	9	1305	2387	41	7	0.043011	eer
5	1	1	1	59	10	1360	2386	77	8	29.279146	tease
5	1	1	1	59	11	1448	2386	24	7	29.664387	be
5	1	1	1	59	12	1482	2388	43	6	21.717215	eee
5	1	1	1	59	13	1549	2387	81	8	7.501488	meee
5	1	1	1	59	14	1640	2387	42	8	16.255980	ete
5	1	1	1	59	15	1696	2387	57	8	11.805801	eee
5	1	1	1	59	16	1765	2387	23	7	23.158089	ee
5	1	1	1	59	17	1800	2387	93	8	0.000000	eee
5	1	1	1	59	18	1904	2388	60	8	0.000000	ene
5	1	1	1	59	19	2080	2376	46	19	96.033958	223
5	1	1	1	59	20	2290	2378	12	18	90.838921	3
5	1	1	1	59	21	2328	2377	44	20	81.193375	865
5	1	1	1	59	22	2504	2378	10	18	90.918541	2
5	1	1	1	59	23	2537	2378	48	20	90.918541	785
5	1	1	1	59	24	2714	2380	12	17	86.293228	3
5	1	1	1	59	25	2750	2378	47	20	86.293228	770
4	1	1	1	60	0	543	2405	2254	23	-1	
5	1	1	1	60	1	543	2405	46	18	75.590561	743
5	1	1	1	60	2	682	2405	84	19	5.080929	te
5	1	1	1	60	3	790	2405	59	19	31.061192	Se
5	1	1	1	60	4	891	2416	84	8	33.970222	eee
5	1	1	1	60	5	1008	2417	55	7	26.568504	ee
5	1	1	1	60	6	1102	2417	33	7	28.550945	ee
5	1	1	1	60	7	1174	2416	172	8	32.680321	ee
5	1	1	1	60	8	1390	2417	64	7	10.139542	er
5	1	1	1	60	9	1494	2417	67	7	27.602749	ee
5	1	1	1	60	10	1587	2417	25	7	12.601776	i
5	1	1	1	60	11	1728	2416	131	9	11.460571	i
5	1	1	1	60	12	1915	2417	50	8	17.506514	re
5	1	1	1	60	13	2115	2407	14	17	56.322701	6
5	1	1	1	60	14	2327	2407	47	19	94.648369	135
5	1	1	1	60	15	2554	2408	32	19	61.650166	Bo
5	1	1	1	60	16	2750	2408	47	20	94.737015	167
4	1	1	1	61	0	542	2434	2256	23	-1	
5	1	1	1	61	1	542	2435	47	19	78.355492	744
5	1	1	1	61	2	683	2436	46	18	0.000000	EDU
5	1	1	1	61	3	737	2435	100	20	0.000000	TORIAL
5	1	1	1	61	4	861	2435	12	19	88.717705	E
5	1	1	1	61	5	896	2434	81	20	0.000000	GRAFT
5	1	1	1	61	6	984	2435	30	19	0.000000	CA
5	1	1	1	61	7	1023	2446	24	8	40.806774	cs
5	1	1	1	61	8	1058	2430	60	33	10.335217	canes
5	1	1	1	61	9	1130	2447	24	7	0.000000	an
5	1	1	1	61	10	1165	2447	76	8	0.000000	cccen
5	1	1	1	61	11	1251	2446	26	8	0.000000	te
5	1	1	1	61	12	1289	2446	57	8	26.583481	reer
5	1	1	1	61	13	1358	2446	25	8	21.339998	mt
5	1	1	1	61	14	1396	2446	77	8	0.000000	waste
5	1	1	1	61	15	1482	2446	61	8	0.000000	bine
5	1	1	1	61	16	1554	2447	7	6	0.000000	n
5	1	1	1	61	17	1571	2447	75	8	0.000000	enone
5	1	1	1	61	18	1658	2447	24	7	33.944031	en
5	1	1	1	61	19	1694	2447	24	7	0.000000	ee
5	1	1	1	61	20	1729	2446	182	8	0.000000	eatereabene
5	1	1	1	61	21	1923	2447	42	7	0.000000	nae
5	1	1	1	61	22	2097	2436	30	19	91.498924	18
5	1	1	1	61	23	2327	2436	46	20	95.641396	152
5	1	1	1	61	24	2538	2438	47	18	71.560387	121
5	1	1	1	61	25	2753	2438	45	19	93.832344	140
4	1	1	1	62	0	541	2464	2256	21	-1	
5	1	1	1	62	1	541	2465	46	18	71.422318	T45
5	1	1	1	62	2	681	2464	84	20	5.917435	DIVER
5	1	1	1	62	3	773	2464	43	20	5.917435	SAS
5	1	1	1	62	4	826	2476	8	8	32.455872	+
5	1	1	1	62	5	847	2475	39	8	24.758717	ewe
5	1	1	1	62	6	898	2475	111	8	14.589939	chaser
5	1	1	1	62	7	1023	2476	56	8	19.510536	mest
5	1	1	1	62	8	1093	2476	22	8	35.086914	ee
5	1	1	1	62	9	1130	2476	21	8	20.970329	ee
5	1	1	1	62	10	1165	2476	22	7	21.817846	ee
5	1	1	1	62	11	1207	2476	32	7	32.161568	ee
5	1	1	1	62	12	1261	2475	84	8	11.583652	eee
5	1	1	1	62	13	1375	2475	43	8	15.109930	we
5	1	1	1	62	14	1439	2476	103	8	0.000000	OORT
5	1	1	1	62	15	1554	2476	40	7	31.885628	RET
5	1	1	1	62	16	1607	2476	74	8	10.781221	ROE
5	1	1	1	62	17	1703	2475	67	8	16.477194	hee
5	1	1	1	62	18	1783	2477	39	6	13.276434	rem
5	1	1	1	62	19	1834	2476	41	7	5.064087	eee
5	1	1	1	62	20	1886	2476	77	8	0.000000	nena
5	1	1	1	62	21	2097	2466	30	18	86.754135	15
5	1	1	1	62	22	2327	2465	44	20	78.896393	762
5	1	1	1	62	23	2537	2466	46	19	74.046753	675
5	1	1	1	62	24	2750	2468	47	17	86.466972	830
4	1	1	1	63	0	542	2492	1389	22	-1	
5	1	1	1	63	1	542	2494	46	17	38.906563	746
5	1	1	1	63	2	681	2493	139	20	47.302189	UNTOADES
5	1	1	1	63	3	843	2493	169	20	76.334915	AUXILIARES
5	1	1	1	63	4	1035	2493	32	19	83.999176	GE
5	1	1	1	63	5	1088	2493	87	20	54.239494	APOIO
5	1	1	1	63	6	1197	2492	202	22	45.649376	(UTELIOADES)
5	1	1	1	63	7	1426	2494	12	19	61.472351	E€
5	1	1	1	63	8	1461	2493	31	19	71.564499	DE
5	1	1	1	63	9	1514	2493	136	20	85.465546	SERVICOS
5	1	1	1	63	10	1671	2494	32	18	86.835701	DE
5	1	1	1	63	11	1726	2494	136	19	89.755608	NATUREZA
5	1	1	1	63	12	1886	2493	45	20	24.114609	IN-
4	1	1	1	64	0	700	2523	2095	23	-1	
5	1	1	1	64	1	700	2523	98	20	36.065327	DUSTRI
5	1	1	1	64	2	807	2524	27	19	36.065327	AL
5	1	1	1	64	3	847	2534	57	9	31.607790	eres
5	1	1	1	64	4	918	2534	92	8	0.000000	cerca
5	1	1	1	64	5	1042	2534	57	8	0.000000	cece
5	1	1	1	64	6	1130	2535	22	7	30.719795	me
5	1	1	1	64	7	1166	2535	38	8	20.230785	eee
5	1	1	1	64	8	1215	2535	24	8	20.230785	ee
5	1	1	1	64	9	1254	2535	22	7	14.542475	RR
5	1	1	1	64	10	1290	2535	56	8	8.648796	eee
5	1	1	1	64	11	1378	2535	40	8	0.000000	ER
5	1	1	1	64	12	1468	2534	108	9	0.000000	eee
5	1	1	1	64	13	1589	2535	22	8	4.454021	HO
5	1	1	1	64	14	1622	2536	24	7	33.698078	EE
5	1	1	1	64	15	1658	2535	94	8	11.894608	TENDER
5	1	1	1	64	16	1765	2535	57	8	21.498451	Eee
5	1	1	1	64	17	1834	2536	41	7	13.377752	eee
5	1	1	1	64	18	1889	2536	74	8	11.620445	ree
5	1	1	1	64	19	2114	2526	12	17	69.567924	6
5	1	1	1	64	20	2327	2525	45	20	96.581146	114
5	1	1	1	64	21	2554	2527	30	18	68.627403	94
5	1	1	1	64	22	2751	2527	44	19	71.920761	lil
4	1	1	1	65	0	540	2553	2258	23	-1	
5	1	1	1	65	1	540	2554	48	19	63.782356	747
5	1	1	1	65	2	682	2554	137	19	86.757721	UNIDADES
5	1	1	1	65	3	843	2554	169	20	88.166924	AUXILTARES
5	1	1	1	65	4	1035	2554	261	20	78.307976	ADMINISTRATIVAS
5	1	1	1	65	5	1322	2553	40	21	42.727959	(3)
5	1	1	1	65	6	1375	2565	589	9	0.000000	ecceancnsastiveccavenrrauensstatos
5	1	1	1	65	7	2114	2555	13	17	96.111099	4
5	1	1	1	65	8	2342	2557	30	17	96.113159	46
5	1	1	1	65	9	2571	2563	15	4	24.522314	-
5	1	1	1	65	10	2767	2556	31	20	95.200279	50
4	1	1	1	66	0	540	2640	2257	22	-1	
5	1	1	1	66	1	540	2641	47	18	69.464081	748
5	1	1	1	66	2	664	2641	49	19	69.024437	SAD
5	1	1	1	66	3	736	2641	65	19	83.756485	JOBO
5	1	1	1	66	4	824	2640	31	20	95.678650	DE
5	1	1	1	66	5	877	2640	83	19	40.756573	MERIT
5	1	1	1	66	6	988	2641	23	18	28.046459	cc
5	1	1	1	66	7	1022	2652	23	7	38.455334	cc
5	1	1	1	66	8	1057	2652	23	6	30.795483	we
5	1	1	1	66	9	1092	2652	25	6	20.970688	ec
5	1	1	1	66	10	1129	2652	23	7	23.123627	ee
5	1	1	1	66	11	1166	2652	39	7	27.737942	cme
5	1	1	1	66	12	1217	2651	40	8	33.882942	eet
5	1	1	1	66	13	1273	2652	38	7	22.594055	cee
5	1	1	1	66	14	1324	2651	23	8	25.592413	ee
5	1	1	1	66	15	1377	2651	130	8	0.000000	emma
5	1	1	1	66	16	1553	2652	76	8	18.348837	eee
5	1	1	1	66	17	1678	2651	145	8	9.599495	eee
5	1	1	1	66	18	1836	2652	40	7	0.000000	wee
5	1	1	1	66	19	1886	2652	78	8	0.000000	eanee
5	1	1	1	66	20	2077	2642	48	17	95.850143	423
5	1	1	1	66	21	2292	2642	11	18	89.964478	5
5	1	1	1	66	22	2325	2642	48	19	89.964478	266
5	1	1	1	66	23	2503	2643	12	17	84.350792	3
5	1	1	1	66	24	2537	2643	48	18	84.350792	976
5	1	1	1	66	25	2715	2644	10	17	94.492805	5
5	1	1	1	66	26	2751	2643	46	19	89.682976	084
4	1	1	1	67	0	539	2700	2257	22	-1	
5	1	1	1	67	1	539	2701	50	18	81.920853	T49
5	1	1	1	67	2	681	2700	227	20	62.573284	TRANSFORMACAO
5	1	1	1	67	3	929	2701	31	18	88.533569	OF
5	1	1	1	67	4	983	2700	135	20	67.140282	PRODUTOS
5	1	1	1	67	5	1141	2700	31	19	84.723129	GE
5	1	1	1	67	6	1193	2700	137	19	37.311775	MINERAITS
5	1	1	1	67	7	1353	2700	612	20	15.552292	NAQ-METALICOS
5	1	1	1	67	8	1589	2696	24	32	42.750278	se
5	1	1	1	67	9	1621	2696	27	32	19.072695	ea
5	1	1	1	67	10	1658	2696	27	32	19.072695	en
5	1	1	1	67	11	1695	2696	60	32	0.000000	ween
5	1	1	1	67	12	1762	2696	27	32	0.000000	er
5	1	1	1	67	13	1802	2696	43	32	33.588417	vee
5	1	1	1	67	14	1853	2696	43	32	0.000000	eee
5	1	1	1	67	15	1903	2696	28	32	0.000000	ne
5	1	1	1	67	16	1938	2696	30	32	0.000000	ne
5	1	1	1	67	17	2096	2702	30	18	90.061470	18
5	1	1	1	67	18	2326	2702	46	19	84.832283	243
5	1	1	1	67	19	2539	2703	46	19	52.336174	1R6
5	1	1	1	67	20	2749	2704	47	18	94.342522	243
4	1	1	1	68	0	538	2728	2256	22	-1	
5	1	1	1	68	1	538	2729	48	20	68.563332	750
5	1	1	1	68	2	680	2728	204	20	73.667732	METALURGECAs
5	1	1	1	68	3	898	2741	39	7	0.000000	ccc
5	1	1	1	68	4	949	2741	59	8	0.000000	meen
5	1	1	1	68	5	1020	2740	24	9	0.000000	ee
5	1	1	1	68	6	1055	2741	59	7	39.009422	reer
5	1	1	1	68	7	1127	2740	23	8	36.162773	ee
5	1	1	1	68	8	1162	2740	94	8	18.659945	enema
5	1	1	1	68	9	1270	2740	58	8	0.000000	tebe
5	1	1	1	68	10	1337	2739	61	9	0.000000	bees
5	1	1	1	68	11	1409	2741	24	6	0.000000	aa
5	1	1	1	68	12	1446	2740	76	8	15.881615	teens
5	1	1	1	68	13	1534	2740	76	8	14.624949	estar
5	1	1	1	68	14	1622	2740	42	8	0.000000	eee
5	1	1	1	68	15	1674	2740	6	7	0.000000	e
5	1	1	1	68	16	1693	2740	57	8	1.893682	tent
5	1	1	1	68	17	1761	2740	201	8	0.000000	asesenneeeet
5	1	1	1	68	18	2096	2730	30	18	90.954948	ao
5	1	1	1	68	19	2326	2730	44	19	48.148148	584
5	1	1	1	68	20	2534	2731	48	19	95.492035	412
5	1	1	1	68	21	2749	2732	45	18	60.404961	572
4	1	1	1	69	0	540	2757	2256	22	-1	
5	1	1	1	69	1	540	2758	44	19	75.850533	T5L
5	1	1	1	69	2	681	2757	116	20	35.173191	MECANIC
5	1	1	1	69	3	805	2759	28	17	35.173191	As
5	1	1	1	69	4	845	2768	41	8	9.561205	cas
5	1	1	1	69	5	897	2770	7	6	0.000000	c
5	1	1	1	69	6	917	2769	39	7	0.000000	eww
5	1	1	1	69	7	966	2769	78	8	0.000000	cere
5	1	1	1	69	8	1055	2769	41	7	29.962015	ree
5	1	1	1	69	9	1109	2769	40	8	34.859459	tne
5	1	1	1	69	10	1162	2769	59	7	19.598494	eee
5	1	1	1	69	11	1253	2768	73	8	0.000000	eee
5	1	1	1	69	12	1357	2769	76	8	21.229282	eee
5	1	1	1	69	13	1455	2769	121	8	6.616898	eee
5	1	1	1	69	14	1586	2769	59	8	16.167078	Rae
5	1	1	1	69	15	1658	2770	22	6	14.042683	ee
5	1	1	1	69	16	1693	2770	24	6	15.024662	ee
5	1	1	1	69	17	1728	2769	41	7	24.033699	eee
5	1	1	1	69	18	1781	2769	40	8	38.014111	ee
5	1	1	1	69	19	1842	2769	122	8	14.802084	eee
5	1	1	1	69	20	2097	2759	28	17	95.963493	13
5	1	1	1	69	21	2326	2759	46	18	95.725121	335
5	1	1	1	69	22	2536	2759	49	19	93.862244	267
5	1	1	1	69	23	2749	2760	47	19	95.960747	345
4	1	1	1	70	0	537	2788	2257	22	-1	
5	1	1	1	70	1	537	2789	48	20	83.628014	752
5	1	1	1	70	2	678	2789	138	19	90.603073	MATERTAL
5	1	1	1	70	3	840	2789	136	19	79.677147	ELETRICO
5	1	1	1	70	4	998	2789	11	18	86.044922	E
5	1	1	1	70	5	1033	2788	32	18	86.538078	DE
5	1	1	1	70	6	1087	2788	206	20	71.789101	COMUNICACOES
5	1	1	1	70	7	1303	2799	41	8	6.233330	cae
5	1	1	1	70	8	1375	2799	5	8	0.000000	e
5	1	1	1	70	9	1390	2801	44	6	0.000000	ene
5	1	1	1	70	10	1445	2800	7	6	0.000000	e
5	1	1	1	70	11	1463	2800	59	8	0.000000	wenn
5	1	1	1	70	12	1535	2800	74	8	0.000000	ners
5	1	1	1	70	13	1636	2801	8	7	0.000000	e
5	1	1	1	70	14	1655	2800	23	7	44.965099	ee
5	1	1	1	70	15	1692	2800	58	8	0.000000	thre
5	1	1	1	70	16	1761	2801	24	6	0.000000	ee
5	1	1	1	70	17	1797	2801	41	6	30.430031	ree
5	1	1	1	70	18	1850	2800	22	7	0.000000	te
5	1	1	1	70	19	1884	2800	77	8	0.000000	enane
5	1	1	1	70	20	2094	2790	30	18	67.984154	L2
5	1	1	1	70	21	2324	2790	46	19	68.123306	154
5	1	1	1	70	22	2536	2791	46	19	58.997608	109
5	1	1	1	70	23	2749	2792	45	18	42.215775	i160
4	1	1	1	71	0	538	2816	2257	22	-1	
5	1	1	1	71	1	538	2817	49	20	81.481514	753
5	1	1	1	71	2	679	2817	138	19	90.453522	MATERTAL
5	1	1	1	71	3	839	2816	30	19	92.921097	DE
5	1	1	1	71	4	894	2817	184	18	63.080173	TRANSPORTEs
5	1	1	1	71	5	1089	2828	44	8	0.000000	cen
5	1	1	1	71	6	1143	2828	60	7	0.000000	wens
5	1	1	1	71	7	1232	2827	23	8	0.000000	vt
5	1	1	1	71	8	1267	2827	78	8	14.783182	assur
5	1	1	1	71	9	1355	2827	26	7	0.000000	st
5	1	1	1	71	10	1392	2827	42	8	0.000000	son
5	1	1	1	71	11	1445	2828	78	8	0.000000	ence
5	1	1	1	71	12	1534	2828	41	8	0.000000	nee
5	1	1	1	71	13	1603	2828	7	7	0.000000	e
5	1	1	1	71	14	1621	2828	24	8	46.941872	en
5	1	1	1	71	15	1659	2828	42	7	0.000000	tee
5	1	1	1	71	16	1710	2827	77	8	0.000000	usta
5	1	1	1	71	17	1800	2828	58	7	0.000000	meee
5	1	1	1	71	18	1867	2828	96	8	0.000000	eeneas
5	1	1	1	71	19	2113	2818	13	18	15.640621	&
5	1	1	1	71	20	2325	2818	46	18	95.050232	404
5	1	1	1	71	21	2535	2818	48	20	92.258827	385
5	1	1	1	71	22	2747	2819	48	19	96.104195	435
4	1	1	1	72	0	538	2843	2256	32	-1	
5	1	1	1	72	1	538	2847	47	19	93.662529	754
5	1	1	1	72	2	678	2847	83	19	3.123274	MADEL
5	1	1	1	72	3	770	2848	44	17	47.935905	RAs
5	1	1	1	72	4	828	2859	39	7	20.517632	ewe
5	1	1	1	72	5	877	2858	78	8	11.250811	cence
5	1	1	1	72	6	965	2858	8	8	0.000000	e
5	1	1	1	72	7	983	2858	59	8	26.649208	eee
5	1	1	1	72	8	1055	2858	40	7	0.000000	eee
5	1	1	1	72	9	1127	2858	22	8	24.585848	ew
5	1	1	1	72	10	1162	2843	217	32	0.000000	tenement
5	1	1	1	72	11	1391	2859	40	7	17.594061	eee
5	1	1	1	72	12	1455	2857	102	8	5.790300	EERE
5	1	1	1	72	13	1612	2859	30	6	7.341843	ee
5	1	1	1	72	14	1658	2858	20	8	19.555569	eT
5	1	1	1	72	15	1700	2859	49	7	11.908169	EOE
5	1	1	1	72	16	1762	2858	23	7	14.214430	OR
5	1	1	1	72	17	1834	2858	128	8	19.191465	ee
5	1	1	1	72	18	2094	2848	28	18	77.625786	il
5	1	1	1	72	19	2339	2849	31	19	94.756325	90
5	1	1	1	72	20	2553	2849	29	19	87.501022	62
5	1	1	1	72	21	2765	2849	29	20	73.167419	BL
4	1	1	1	73	0	538	2869	2257	34	-1	
5	1	1	1	73	1	538	2875	48	19	91.603439	755
5	1	1	1	73	2	679	2875	187	20	27.383160	MOBILYARTOs
5	1	1	1	73	3	879	2869	6	34	43.490784	cs
5	1	1	1	73	4	896	2886	59	8	2.806778	cece
5	1	1	1	73	5	965	2886	42	8	2.806778	ene
5	1	1	1	73	6	1020	2886	58	7	22.183376	reer
5	1	1	1	73	7	1091	2885	59	8	16.298037	sere
5	1	1	1	73	8	1162	2885	75	8	37.116985	terme
5	1	1	1	73	9	1250	2886	41	8	23.839092	ter
5	1	1	1	73	10	1304	2886	39	8	35.977592	ene
5	1	1	1	73	11	1355	2886	7	7	0.000000	a
5	1	1	1	73	12	1374	2886	41	7	13.722258	ett
5	1	1	1	73	13	1448	2886	57	8	7.253265	EOP
5	1	1	1	73	14	1536	2885	57	8	0.000000	EERO
5	1	1	1	73	15	1621	2887	22	6	27.094017	es
5	1	1	1	73	16	1666	2886	51	8	0.000000	HED
5	1	1	1	73	17	1729	2886	76	8	0.000000	PERE
5	1	1	1	73	18	1814	2886	7	8	0.000000	E
5	1	1	1	73	19	1833	2886	58	8	23.558353	SEBS
5	1	1	1	73	20	1904	2886	58	8	0.000000	eee®
5	1	1	1	73	21	2095	2876	31	18	95.431549	54
5	1	1	1	73	22	2325	2876	44	19	93.898094	391
5	1	1	1	73	23	2535	2878	48	18	83.936707	254
5	1	1	1	73	24	2747	2877	48	19	95.707344	356
4	1	1	1	74	0	537	2905	2257	22	-1	
5	1	1	1	74	1	537	2906	49	19	64.220963	756
5	1	1	1	74	2	678	2905	85	19	92.259995	PAPEL
5	1	1	1	74	3	785	2905	13	19	88.372398	E
5	1	1	1	74	4	821	2906	82	18	49.342499	PAPEL
5	1	1	1	74	5	912	2906	26	18	49.342499	BD
5	1	1	1	74	6	948	2917	23	6	35.793427	cc
5	1	1	1	74	7	982	2917	60	8	34.798870	caer
5	1	1	1	74	8	1056	2917	56	7	27.481026	ree
5	1	1	1	74	9	1127	2916	56	8	15.661716	cert
5	1	1	1	74	10	1195	2916	41	8	32.034531	ret
5	1	1	1	74	11	1249	2916	58	7	11.253815	tree
5	1	1	1	74	12	1320	2916	59	7	11.162367	eee
5	1	1	1	74	13	1390	2917	6	6	0.000000	e
5	1	1	1	74	14	1407	2917	25	6	13.237991	en
5	1	1	1	74	15	1444	2916	42	8	34.034355	eee
5	1	1	1	74	16	1498	2916	60	8	12.365713	eee
5	1	1	1	74	17	1567	2917	43	7	21.195545	eee
5	1	1	1	74	18	1620	2917	7	7	0.000000	D
5	1	1	1	74	19	1636	2916	43	8	0.000000	eee
5	1	1	1	74	20	1691	2916	25	8	21.337162	ee
5	1	1	1	74	21	1728	2917	40	7	0.000000	eer
5	1	1	1	74	22	1779	2917	183	8	0.000000	eaaweraeess
5	1	1	1	74	23	2111	2907	12	17	85.498764	3
5	1	1	1	74	24	2341	2907	30	18	88.684235	54
5	1	1	1	74	25	2551	2907	31	19	96.516396	45
5	1	1	1	74	26	2765	2908	29	19	82.107887	58
4	1	1	1	75	0	538	2929	2257	32	-1	
5	1	1	1	75	1	538	2933	48	20	74.959358	T57
5	1	1	1	75	2	680	2929	132	32	30.981518	BORRACHA
5	1	1	1	75	3	820	2935	11	17	30.981518	s+
5	1	1	1	75	4	846	2944	57	8	30.909382	esse
5	1	1	1	75	5	916	2945	75	7	0.000000	mene
5	1	1	1	75	6	1000	2945	44	8	0.000000	ere
5	1	1	1	75	7	1057	2945	58	7	29.924942	rece
5	1	1	1	75	8	1126	2944	25	8	22.735796	ee
5	1	1	1	75	9	1166	2944	37	8	5.347281	hee
5	1	1	1	75	10	1217	2944	21	8	1.406879	Re
5	1	1	1	75	11	1268	2944	40	8	0.000000	eee
5	1	1	1	75	12	1337	2945	25	7	2.330551	tO
5	1	1	1	75	13	1404	2944	119	9	6.362171	eee
5	1	1	1	75	14	1553	2944	110	8	0.000000	HOE
5	1	1	1	75	15	1702	2945	84	7	16.740332	eee
5	1	1	1	75	16	1833	2945	130	8	20.781532	eS
5	1	1	1	75	17	2108	2931	16	30	81.099205	3a
