order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_commercialization_1980,salaries_withdrawals_other_compensation_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,commercialization_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_commercialization_1985,salaries_withdrawals_other_compensation_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,commercialization_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
1040,CHAPADA,56,211,100,19 878,532 668,531 416,55,68,291,149,2 276 014,47 860 936,46 622 028,86,87,mistral_table,mistral_table,no
1041,CHARQUEADAS,,,,,,,143,160,527,339,2 485 635,60 669 235,60 528 425,88,89,mistral_table_partial,mistral_table,yes
1042,CHIAPETA,20,108,39,12,432,351 214,22,28,128,80,1 541 658,43 020 906,42 899 468,88,89,mistral_table,mistral_table,no
1043,CIRIACO,32,110,52,8,095,146 451,60,67,147,27,682 533,11 725 257,11 696 613,88,89,mistral_table,mistral_table,no
1044,COLORADO,33,133,61,11,776,488 816,35,43,161,88,1 122 292,59 322 906,57 681 643,88,89,mistral_table,mistral_table,no
1045,CONDOR,22,125,86,13,553,550 818,17,21,158,125,1 842 361,124 906 351,122 060 983,88,89,mistral_table,mistral_table,no
1046,CONSTANTINA,83,345,104,26,297,792 944,84,97,377,177,2 367 845,71 954 159,71 594 367,88,89,mistral_table,mistral_table,no
1047,CORONEL BICACO,61,234,71,21,661,437 060,58,70,285,159,2 512 076,80 475 070,77 776 969,88,89,mistral_table,mistral_table,no
1048,COTIPORA,107,426 175,41 299,922 117,s07,612,21,21,53,17,276 739,6 121 181,5 992 759,88,89,tesseract_por_review,mistral_table,no
1049,CRISSIUMAL,107,426,176,41,291,922 117,125,146,544,276,4 440 802,85 750 523,84 151 210,88,89,mistral_table,mistral_table,no
1050,CRUZ ALTA,547,2 770,1 403,347,626,12 575 003,523,601,3 317,2 086,28 678 107,953 910 640,931 942 991,88,89,mistral_table,mistral_table,no
1051,CRUZEIRO DO SUL,47,118,39,10,992,170 282,45,54,171,70,1 152 088,14 595 038,14 196 555,88,89,mistral_table,mistral_table,no
1052,DAVID CANABARRO,20,57,5,4,387,33 698,33,35,84,11,777 846,5 607 362,5 594 162,88,89,mistral_table,mistral_table,no
1053,DOIS IRMAOS,130,431,176,42,359,768 911,153,166,568,270,4 834 421,76 946 826,75 995 796,88,89,mistral_table,mistral_table,no
1054,DOM FELICIANO,100,192,14,7,801,112 042,80,87,182,28,608 138,13 327 497,13 283 598,88,89,mistral_table,mistral_table,no
1055,DOM PEDRITO,351,1 412,613,134,701,2 321 804,351,397,1 745,1 195,12 260 021,290 473 166,288 245 731,88,89,mistral_table,mistral_table,no
1056,DONA FRANCISCA,24,48,13,4,551,57 026,25,27,91,18,602 465,14 508 999,14 332 435,88,89,mistral_table,mistral_table,no
1057,ENCANTADO,126,590,293,56,026,1 063 750,162,188,765,403,6 228 694,102 392 771,100 714 263,88,89,mistral_table,mistral_table,no
1058,ENCRUZILHADA DO SUL,236,598,228,52,554,816 197,206,218,684,265,5 348 949,75 781 411,75 334 758,88,89,mistral_table,mistral_table,no
1059,ERECHIM,495,3 105,1 675,358,524,8 628 664,515,590,3 683,2 097,38 240 398,884 245 194,865 904 460,88,89,mistral_table,mistral_table,no
1060,HERVAL,85,149,33,7,355,132 629,80,86,158,52,1 165 599,13 459 745,13 421 805,88,89,mistral_table,mistral_table,no
1061,ERVAL GRANDE,38,113,20,5,851,208 634,45,48,135,25,466 679,12 872 198,12 812 292,88,89,mistral_table,mistral_table,no
1062,ERVAL SECO,57,177,60,9,369,256 822,65,79,225,45,1 564 032,27 048 793,25 306 716,88,89,mistral_table,mistral_table,no
1063,ESMERALDA,51,99,11,4,671,81 952,47,47,92,17,495 610,7 828 577,7 775 636,88,89,mistral_table,mistral_table,no
1064,ESPUMOSO,170,1 116,526,127,705,3 508 573,128,156,939,645,10 188 655,257 382 219,252 445 815,88,89,mistral_table,mistral_table,no
1065,ESTANCIA VELHA,81,256,132,26,655,460 800,134,151,518,264,4 587 443,76 541 316,76 219 065,88,89,mistral_table,mistral_table,no
1066,ESTEIO,434,1 732,873,186,946,14 930 160,418,474,2 380,1 291,21 168 110,1 980 940 216,1 968 230 496,88,89,mistral_table,mistral_table,no
1067,ESTRELA,247,1 295,757,133,720,2 546 713,185,226,1 172,702,10 097 276,161 903 047,157 958 911,88,89,mistral_table,mistral_table,no
1068,FARROUPILHA,182,840,346,99,690,1 362 809,238,278,1 490,747,14 087 144,155 576 988,152 863 111,88,89,mistral_table,mistral_table,no
1069,FAXINAL DO SOTURNO,95,265,80,22,755,471 916,89,100,320,149,2 342 667,51 437 006,51 041 436,88,89,mistral_table,mistral_table,no
1070,FELIZ,84,285,148,27,318,621 093,101,110,417,150,3 057 468,47 605 634,47 420 625,88,89,mistral_table,mistral_table,no
1071,FLORES DA CUNHA,65,205,106,24,237,491 565,107,116,343,166,2 616 563,48 577 169,47 858 624,88,89,mistral_table,mistral_table,no
1072,FONTOURA XAVIER,50,145,31,8,334,175 761,43,47,168,61,1 139 739,24 597 501,24 286 257,88,89,mistral_table,mistral_table,no
1073,FORMIGUEIRO,62,112,19,5,902,116 041,45,51,147,62,885 423,24 558 241,24 049 267,88,89,mistral_table,mistral_table,no
1074,FORTALEZA DOS VALOS,-,-,-,-,-,-,30,40,164,104,1 660 386,59 880 323,59 014 459,88,89,tesseract_por_review,mistral_table,no
1075,FREDERICO WESTPHALEN,198,1 056,572,98,052,2 871 214,222,260,1 327,863,9 220 460,188 545 199,183 868 697,88,89,mistral_table,mistral_table,no
1076,GARIBALDI,170,591,270,59,246,1 290 445,204,216,699,380,5 278 294,91 361 448,89 753 140,88,89,mistral_table,mistral_table,no
1077,GAURAMA,65,139,17,8,575,109 103,58,67,169,43,1 091 057,35 113 691,35 059 279,88,89,mistral_table,mistral_table,no
1078,GENERAL CAMARA,71,158,64,9,897,190 305,67,74,179,71,681 765,14 621 255,14 616 109,88,89,mistral_table,mistral_table,no
1079,GETULIO VARGAS,166,759,300,70,897,2 513 057,178,207,936,604,9 007 646,321 377 622,319 174 617,88,89,mistral_table,mistral_table,no
1080,GIRUA,174,883,388,88,984,2 569 439,175,211,965,592,8 050 775,190 551 033,186 434 305,88,89,mistral_table,mistral_table,no
1081,GRAMADO,166,528,295,62,211,1 086 945,167,227,773,456,6 325 572,86 858 531,86 576 127,88,89,mistral_table,mistral_table,no
1082,QUAIBA,415,1 267,472,119,152,2 386 150,468,507,1 882,998,14 709 485,278 459 407,274 980 190,88,89,mistral_table,mistral_table,no
1083,QUAPORE,170,587,244,51,760,985 717,190,214,753,344,4 742 417,84 136 905,83 160 855,88,89,mistral_table,mistral_table,no
1084,QUARANI DAS MISSÕES,81,250,79,19,185,519 551,74,84,272,133,1 826 434,60 877 882,59 774 566,88,89,mistral_table,mistral_table,no
1085,HORIZONTINA,224,800,382,93,941,1 828 276,173,205,971,464,9 953 234,246 099 254,243 645 263,88,89,mistral_table,mistral_table,no
1086,HUMAITA,56,207,77,19 884,500 974,496 226,61,76,292,140,2 038 562,83 513 052,81 700 617,90,91,mistral_table,mistral_table,no
1087,IBIAÇA,24,95,54,8 597,213 109,212 459,44,44,150,72,733 890,24 570 370,23 520 618,90,91,mistral_table,mistral_table,no
1088,IBIRAIARAS,44,186,68,14 758,399 860,394 291,42,46,202,82,2 353 342,48 663 413,48 463 371,90,91,mistral_table,mistral_table,no
1089,IBIRUBA,131,671,372,94 566,2 436 954,2 404 812,131,160,1 048,601,11 777 303,302 820 036,300 831 840,90,91,mistral_table,mistral_table,no
1090,IGREJINHA,76,272,146,29 175,684 882,682 943,103,129,566,258,5 045 092,72 455 938,70 981 893,90,91,mistral_table,mistral_table,no
1091,IJUI,512,3 646,1 953,485 773,13 102 424,12 949 288,562,662,4 295,2 697,46 169 997,1 121 323 442,1 106 293 050,90,91,mistral_table,mistral_table,no
1092,ILOPOLIS,16,47,16,3 161,85 967,83 303,22,23,69,18,325 645,6 206 758,5 672 502,90,91,mistral_table,mistral_table,no
1093,INDEPENDENCIA,38,167,78,17 529,660 305,652 239,29,35,137,74,1 310 145,56 618 790,55 308 509,90,91,mistral_table,mistral_table,no
1094,IRAI,76,198,87,15 394,321 454,318 140,85,91,275,120,1 353 209,23 252 222,22 010 796,90,91,mistral_table,mistral_table,no
1095,ITAQUI,220,1 125,496,112 555,2 740 316,2 729 047,240,274,1 431,840,14 491 919,279 885 307,269 124 401,90,91,mistral_table,mistral_table,no
1096,ITATIBA DO SUL,21,46,11,3 540,49 475,49 013,27,28,88,28,376 467,8 536 169,8 389 983,90,91,mistral_table,mistral_table,no
1097,IVOTI,65,317,164,36 265,833 186,822 673,83,91,560,287,6 942 591,149 961 585,145 968 468,90,91,mistral_table,mistral_table,no
1098,JACUTINGA,37,81,13,4 266,101 309,100 803,41,44,139,50,671 307,27 018 614,26 868 860,90,91,mistral_table,mistral_table,no
1099,JAGUARÃO,345,1 242,572,122 329,2 395 299,2 390 038,411,447,1 475,737,11 380 904,187 538 038,186 275 472,90,91,mistral_table,mistral_table,no
1100,JAGUARI,135,354,69,27 289,705 345,702 407,145,156,453,156,3 488 596,82 758 544,81 227 805,90,91,mistral_table,mistral_table,no
1101,JOIA,-,-,-,-,-,-,29,36,169,92,1 695 074,52 534 881,52 452 274,90,91,mistral_table,mistral_table,no
1102,JULIO DE CASTILHOS,181,606,213,63 423,1 543 397,1 507 079,167,201,782,390,7 375 199,172 326 291,168 888 364,90,91,mistral_table,mistral_table,no
1103,LAGOA VERMELHA,206,808,348,72 137,1 339 653,1 310 982,183,203,945,519,7 090 677,158 219 637,152 549 967,90,91,mistral_table,mistral_table,no
1104,LAJEADO,480,2 867,1 301,301 565,5 797 309,5 657 821,529,613,3 223,1 730,30 848 408,559 152 795,545 941 767,90,91,mistral_table,mistral_table,no
1105,LAVRAS DO SUL,92,212,66,13 604,196 072,194 327,73,77,191,75,1 345 606,19 904 660,19 788 561,90,91,mistral_table,mistral_table,no
1106,LIBERATO SALZANO,39,118,39,7 131,157 795,154 733,62,64,199,71,1 108 690,15 252 734,15 106 193,90,91,mistral_table,mistral_table,no
1107,MACHADINHO,37,77,16,5 812,67 957,67 801,41,42,125,60,570 325,16 371 251,16 371 251,90,91,mistral_table,mistral_table,no
1108,MARAU,149,732,387,68 929,1 643 756,1 627 112,200,226,874,483,7 677 080,252 363 822,226 875 395,90,91,mistral_table,mistral_table,no
1109,MARCELINO RAMOS,56,164,70,14 134,233 668,233 119,68,70,201,82,1 173 927,23 710 259,23 313 712,90,91,mistral_table,mistral_table,no
1110,MARIANO MORO,10,31,6,1 827,38 991,38 951,9,11,44,18,225 470,4 997 128,4 876 286,90,91,mistral_table,mistral_table,no
1111,MATA,65,132,17,4 442,56 307,55 449,54,56,145,32,1 102 143,11 797 856,11 420 972,90,91,mistral_table,mistral_table,no
1112,MAXIMILIANO DE ALMEIDA,36,113,27,7 366,242 919,239 903,36,37,125,64,1 104 266,23 473 718,23 086 287,90,91,mistral_table,mistral_table,no
1113,MIRAGUAI,33,80,25,4 620,76 944,76 520,37,44,109,33,969 904,9 690 403,9 679 713,90,91,mistral_table,mistral_table,no
1114,MONTENEGRO,437,1 689,787,191 513,4 090 697,4 061 607,414,479,2 136,1 247,19 231 321,386 987 712,380 037 584,90,91,mistral_table,mistral_table,no
1115,MOSTARDAS,133,353,31,16 991,302 868,302 434,97,99,225,50,1 306 234,18 274 613,18 119 151,90,91,mistral_table,mistral_table,no
1116,MUÇUM,67,174,61,12 310,188 317,185 384,48,54,149,62,884 764,15 360 983,14 915 156,90,91,mistral_table,mistral_table,no
1117,NÃO-ME-TOQUE,91,604,349,67 274,1 839 343,1 815 714,83,100,725,414,8 979 041,227 087 165,220 112 289,90,91,mistral_table,mistral_table,no
1118,NONOAI,108,365,120,25 891,860 386,839 815,129,144,508,252,2 881 102,123 169 972,121 704 341,90,91,mistral_table,mistral_table,no
1119,NOVA ARAÇA,19,36,9,2 597,45 404,45 122,19,20,33,12,172 500,4 765 251,4 757 399,90,91,mistral_table,mistral_table,no
1120,NOVA BASSANO,41,107,55,8 859,176 221,175 992,37,42,112,46,830 484,14 038 532,14 020 104,90,91,mistral_table,mistral_table,no
1121,NOVA BRESCIA,34,106,24,5 672,94 577,88 495,28,30,97,35,540 298,8 159 423,7 730 689,90,91,mistral_table,mistral_table,no
1122,NOVA PALMA,41,113,29,8 164,388 944,386 294,49,50,190,45,1 008 254,59 971 313,59 552 687,90,91,mistral_table,mistral_table,no
1123,NOVA PETROPOLIS,112,370,151,34 764,704 385,697 409,109,124,471,251,3 681 371,71 169 923,70 565 769,90,91,mistral_table,mistral_table,no
1124,NOVA PRATA,151,509,248,45 741,1 003 832,997 496,185,187,659,356,4 936 421,98 345 440,96 746 877,90,91,mistral_table,mistral_table,no
1125,OSORIO,703,2 318,1 084,166 924,3 507 132,3 488 451,413,451,1 736,926,11 882 640,260 046 438,257 088 230,90,91,mistral_table,mistral_table,no
1126,PAIM FILHO,56,131,25,8 808,296 974,295 787,67,74,246,94,1 257 852,39 517 545,39 435 245,90,91,mistral_table,mistral_table,no
1127,PALMARES DO SUL,-,-,-,-,-,-,93,105,302,138,2 450 746,58 812 004,57 702 334,90,91,mistral_table,mistral_table,no
1128,PALMEIRA DAS MISSÕES,356,1 603,832,163 141,5 936 821,5 868 075,478,534,2 134,1 282,22 543 253,332 337 932,310 038 672,90,91,mistral_table,mistral_table,no
1129,PALMITINHO,66,182,38,7 515,178 764,177 813,62,67,176,52,626 971,17 357 293,16 681 430,90,91,mistral_table,mistral_table,no
1130,PANAMBI,146,1 187,687,153 878,4 755 369,4 690 616,137,158,1 456,985,18 966 719,369 975 808,360 470 023,90,91,mistral_table,mistral_table,no
1131,PARAI,27,87,42,6 140,103 920,103 899,29,31,81,33,472 022,10 632 846,10 592 714,92,93,mistral_table,mistral_table,no
1132,PAROBE,-,-,-,-,-,-,84,93,230,96,1 558 267,29 068 913,29 050 857,92,93,mistral_table,mistral_table,no
1133,PEDRO OSORIO,130,338,121,20 487,295 988,294 952,119,127,299,144,2 052 568,31 046 260,31 042 724,92,93,mistral_table,mistral_table,no
1134,PEJUÇARA,18,107,56,10 703,385 127,381 917,17,27,97,57,768 235,21 921 767,21 560 695,92,93,mistral_table,mistral_table,no
1135,PINHEIRO MACHADO,161,418,110,24 311,402 472,397 614,166,182,497,167,2 289 021,40 066 434,40 028 018,92,93,mistral_table,mistral_table,no
1136,PIRATINI,142,308,108,22 042,392 454,382 514,124,131,329,130,1 967 769,40 664 996,40 635 204,92,93,mistral_table,mistral_table,no
1137,PLANALTO,103,339,142,25 971,631 120,627 804,93,103,391,169,2 344 344,57 075 595,56 036 088,92,93,mistral_table,mistral_table,no
1138,PORTÃO,72,189,79,18 150,331 777,330 860,107,113,381,195,2 996 893,47 809 566,47 102 436,92,93,mistral_table,mistral_table,no
1139,PORTO LUCENA,68,210,96,17 134,326 699,325 443,50,61,233,105,1 430 855,29 571 516,28 804 084,92,93,mistral_table,mistral_table,no
1140,PORTO XAVIER,98,424,243,41 958,915 475,911 734,87,101,352,171,2 493 796,32 222 247,31 977 838,92,93,mistral_table,mistral_table,no
1141,PUTINGA,39,105,17,5 661,98 678,97 862,34,38,107,27,623 018,7 427 974,7 296 571,92,93,mistral_table,mistral_table,no
1142,QUARAI,273,1 063,563,95 374,2 203 547,2 180 278,316,333,1 168,621,8 966 878,155 500 985,152 057 632,92,93,mistral_table,mistral_table,no
1143,REDENTORA,64,172,35,9 822,225 801,223 198,54,60,164,72,1 006 751,41 647 065,40 363 693,92,93,mistral_table,mistral_table,no
1144,RESTINGA SECA,106,260,76,15 140,441 459,439 251,124,142,326,127,1 918 951,43 093 296,42 745 001,92,93,mistral_table,mistral_table,no
1145,RIO PARDO,385,1 207,571,98 331,1 733 157,1 718 432,349,391,1 477,856,11 643 804,231 153 714,229 408 982,92,93,mistral_table,mistral_table,no
1146,ROCA SALES,66,197,80,15 121,274 861,271 226,66,73,192,75,1 301 184,17 645 610,17 606 202,92,93,mistral_table,mistral_table,no
1147,RODEIO BONITO,56,191,57,17 625,347 590,345 076,67,74,194,92,1 287 052,26 139 528,25 908 195,92,93,mistral_table,mistral_table,no
1148,ROLANTE,83,370,177,30 165,397 551,387 761,88,104,378,172,2 980 069,39 989 065,39 405 919,92,93,mistral_table,mistral_table,no
1149,RONDA ALTA,58,280,125,17 501,735 953,717 174,68,80,430,291,3 668 393,112 415 632,111 853 600,92,93,mistral_table,mistral_table,no
1150,RONDINHA,35,155,55,9 476,470 041,451 214,44,47,178,82,1 608 473,43 005 314,40 995 621,92,93,mistral_table,mistral_table,no
1151,ROQUE GONZALES,47,161,67,12 978,472 280,470 709,51,59,214,117,1 540 532,34 858 451,34 258 657,92,93,mistral_table,mistral_table,no
1152,ROSARIO DO SUL,275,1 063,530,98 769,1 821 084,1 797 484,249,286,1 105,681,8 744 623,140 114 120,138 244 725,92,93,mistral_table,mistral_table,no
1153,SALTO DO JACUI,-,-,-,-,-,-,67,77,243,115,2 060 334,56 797 303,56 627 630,92,93,mistral_table,mistral_table,no
1154,SALVADOR DO SUL,70,199,100,15 792,333 074,332 286,80,90,270,139,2 169 702,32 075 669,31 866 943,92,93,mistral_table,mistral_table,no
1155,SANANDUVA,92,371,210,35 318,901 047,874 246,120,137,492,236,3 597 815,111 485 612,108 505 212,92,93,mistral_table,mistral_table,no
1156,SANTA BARBARA DO SUL,74,449,218,45 773,1 942 328,1 931 335,84,109,558,357,5 527 496,130 841 021,127 356 649,92,93,mistral_table,mistral_table,no
1157,SANTANA DA BOA VISTA,66,115,16,3 616,85 300,84 664,58,63,141,17,1 074 730,10 627 494,10 594 414,92,93,mistral_table,mistral_table,no
1158,SANTANA DO LIVRAMENTO,702,4 299,2 632,396 371,8 977 716,8 930 216,735,847,4 480,3 065,39 415 920,549 691 222,540 747 884,92,93,mistral_table,mistral_table,no
1159,SANTA ROSA,384,2 564,1 428,332 258,8 079 730,7 944 919,347,406,3 452,2 311,38 945 891,815 405 697,743 800 995,92,93,mistral_table,mistral_table,no
1160,SANTA VITORIA DO PALMAR,375,1 256,639,113 278,3 438 573,3 434 281,485,562,1 425,676,13 632 103,273 396 016,271 704 326,92,93,mistral_table,mistral_table,no
1161,SANTIAGO,366,1 696,847,156 122,4 541 588,4 426 627,359,413,2 216,1 322,18 380 920,350 084 215,330 307 390,92,93,mistral_table,mistral_table,no
1162,SANTO ANTONIO DA PATRULHA,293,803,329,68 383,1 334 938,1 325 924,294,317,1 111,525,8 096 571,160 647 891,158 619 660,92,93,mistral_table,mistral_table,no
1163,SANTO ANTONIO DAS MISSÕES,69,206,91,14 899,619 293,615 527,67,78,281,170,2 153 920,73 355 986,72 891 642,92,93,mistral_table,mistral_table,no
1164,SANTO AUGUSTO,113,617,235,61 118,1 845 200,1 820 484,127,151,971,588,9 645 154,271 544 338,260 207 174,92,93,mistral_table,mistral_table,no
1165,SANTO CRISTO,90,427,193,41 800,958 112,942 709,103,119,653,310,6 242 230,94 764 679,92 150 853,92,93,mistral_table,mistral_table,no
1166,SÃO BORJA,397,1 988,1 015,229 231,6 333 371,6 294 870,354,422,2 441,1 682,22 307 687,530 304 201,521 770 402,92,93,mistral_table,mistral_table,no
1167,SÃO FRANCISCO DE ASSIS,183,487,197,50 387,1 313 937,1 286 531,164,185,492,233,2 587 963,48 994 450,48 403 622,92,93,mistral_table,mistral_table,no
1168,SÃO FRANCISCO DE PAULA,150,386,119,32 200,586 996,584 025,118,136,427,199,2 724 154,50 175 488,49 826 790,92,93,mistral_table,mistral_table,no
1169,SÃO GABRIEL,442,1 694,860,160 866,3 068 728,3 053 257,496,547,2 245,1 342,22 390 660,323 551 320,318 253 724,92,93,mistral_table,mistral_table,no
1170,SÃO JERONIMO,368,1 204,592,90 553,1 545 492,1 527 974,201,220,767,427,4 749 101,79 786 284,79 334 610,92,93,mistral_table,mistral_table,no
1171,SÃO JOSE DO NORTE,197,405,135,28 067,502 847,502 286,151,155,405,169,2 488 905,55 331 225,55 154 664,92,93,mistral_table,mistral_table,no
1172,SÃO JOSE DO OURO,67,223,78,19 384,630 952,616 103,65,75,342,143,2 559 659,92 743 017,86 021 241,92,93,mistral_table,mistral_table,no
1173,SÃO LOURENÇO DO SUL,347,1 104,381,71 126,1 653 625,1 627 201,394,428,1 362,642,8 899 650,193 444 459,188 578 825,92,93,mistral_table,mistral_table,no
1174,SÃO LUIZ GONZAGA,342,1 821,869,184 829,4 671 167,4 592 586,313,372,2 247,1 383,24 442 164,511 593 491,506 531 595,92,93,mistral_table,mistral_table,no
1175,SÃO MARCOS,83,354,194,38 202,691 179,684 220,75,90,388,190,3 288 837,55 459 328,55 193 746,92,93,mistral_table,mistral_table,no
1176,SÃO MARTINHO,54,231,103,19 423,537 887,531 698,51,65,243,147,1 911 599,64 290 800,62 230 299,94,95,mistral_table,mistral_table,no
1177,SÃO NICOLAU,71,184,50,10 693,424 406,423 872,55,62,199,110,1 390 942,32 866 572,32 768 025,94,95,mistral_table,mistral_table,no
1178,SÃO PAULO DAS MISSÕES,38,157,63,12 603,311 113,307 157,38,47,179,87,1 233 674,21 926 013,21 465 738,94,95,mistral_table,mistral_table,no
1179,SÃO PEDRO DO SUL,144,431,181,28 895,682 584,682 444,169,185,545,274,4 624 954,70 548 792,69 537 833,94,95,mistral_table,mistral_table,no
1180,SÃO SEBASTIÃO DO CAI,273,780,297,70 659,1 263 630,1 261 360,219,239,850,472,6 771 977,124 820 120,122 710 266,94,95,mistral_table,mistral_table,no
1181,SÃO SEPE,250,798,300,64 968,1 727 583,1 713 304,221,243,829,412,5 437 975,112 061 302,110 823 696,94,95,mistral_table,mistral_table,no
1182,SÃO VALENTIM,71,188,25,12 372,291 931,283 753,60,68,195,59,939 750,36 812 922,34 998 799,94,95,mistral_table,mistral_table,no
1183,SÃO VICENTE DO SUL,67,147,34,5 879,119 789,119 356,69,78,177,59,750 652,16 579 560,15 732 870,94,95,mistral_table,mistral_table,no
1184,SAPIRANGA,268,796,388,82 912,1 308 060,1 297 329,356,410,1 312,701,11 391 459,173 540 855,171 876 449,94,95,mistral_table,mistral_table,no
1185,SAPUCAIA DO SUL,539,1 470,594,125 834,2 846 027,2 832 626,494,532,1 818,1 038,16 443 275,248 911 130,239 951 015,94,95,mistral_table,mistral_table,no
1186,SARANDI,153,874,401,86 830,3 461 313,3 309 215,135,158,1 027,715,9 798 432,281 696 430,276 912 716,94,95,mistral_table,mistral_table,no
1187,SEBERI,81,281,83,18 564,301 326,299 887,95,101,362,138,2 582 446,66 792 924,66 021 839,94,95,mistral_table,mistral_table,no
1188,SELBACH,29,100,56,6 981,209 143,205 324,,,,,,,,94,95,mistral_table,missing,yes
1189,SERA FINA CORREA,66,248,99,20 914,374 290,358 396,74,82,285,107,2 006 040,30 823 846,30 273 237,94,95,mistral_table,mistral_table,no
1190,SERTÃO,56,131,45,7 343,174 427,174 122,59,63,193,81,1 484 722,42 742 229,42 719 765,94,95,mistral_table,mistral_table,no
1191,SEVERIANO DE ALMEIDA,20,63,22,4 173,106 909,106 679,19,22,77,33,544 412,10 552 525,10 547 902,94,95,mistral_table,mistral_table,no
1192,SOBRADINHO,234,755,257,57 014,891 124,883 641,212,235,874,359,6 052 088,110 612 306,100 302 954,94,95,mistral_table,mistral_table,no
1193,SOLEDADE,248,1 047,487,130 521,2 243 080,2 216 595,274,306,1 320,580,12 657 186,245 414 941,241 835 585,94,95,mistral_table,mistral_table,no
1194,TAPEJARA,101,489,235,38 459,957 017,940 095,128,140,620,304,4 237 069,120 844 719,118 677 936,94,95,mistral_table,mistral_table,no
1195,TAPERA,64,585,411,55 225,2 528 767,2 419 047,76,92,601,338,6 764 783,158 230 397,151 401 341,94,95,mistral_table,mistral_table,no
1196,TAPES,237,560,180,35 746,648 677,642 999,226,246,620,257,3 205 213,65 559 336,64 467 995,94,95,mistral_table,mistral_table,no
1197,TAQUARA,333,1 502,791,189 836,3 166 657,3 153 539,270,315,1 856,1 189,18 212 987,296 634 538,290 425 017,94,95,mistral_table,mistral_table,no
1198,TAQUARI,210,637,284,59 045,1 084 017,1 070 905,196,219,765,416,5 096 200,94 525 085,91 093 083,94,95,mistral_table,mistral_table,no
1199,TAVARES,-,-,-,-,-,-,52,52,106,8,848 930,7 311 132,7 257 780,94,95,mistral_table,mistral_table,no
1200,TENENTE PORTELA,154,663,270,52 177,1 472 952,1 457 467,169,188,826,470,5 905 765,150 422 608,146 496 669,94,95,mistral_table,mistral_table,no
1201,TEUTONIA,-,-,-,-,-,-,98,109,414,222,2 680 141,88 384 002,88 016 535,94,95,mistral_table,mistral_table,no
1202,TORRES,440,1 273,560,104 597,1 590 403,1 586 302,474,518,1 783,853,9 636 646,190 002 107,182 999 246,94,95,mistral_table,mistral_table,no
1203,TRAMANDAI,376,1 447,761,103 449,1 765 611,1 761 486,398,446,2 029,1 313,11 768 280,202 177 608,200 410 283,94,95,mistral_table,mistral_table,no
1204,TRES COROAS,70,186,79,20 620,309 450,300 301,73,84,336,159,2 515 000,35 962 662,35 644 315,94,95,mistral_table,mistral_table,no
1205,TRES DE MAIO,221,1 139,543,131 976,2 909 145,2 786 729,227,268,1 640,874,15 609 068,361 793 747,356 694 709,94,95,mistral_table,mistral_table,no
1206,TRES PASSOS,264,1 269,582,152 197,2 290 717,2 259 827,248,295,1 445,855,13 419 771,218 932 758,214 975 115,94,95,mistral_table,mistral_table,no
1207,TRIUNFO,117,235,57,15 085,307 815,306 892,90,98,235,107,1 246 074,22 879 518,22 523 498,94,95,mistral_table,mistral_table,no
1208,TUCUNDUVA,94,372,129,34 550,1 245 639,1 232 337,87,108,447,267,3 624 083,127 853 075,126 812 649,94,95,mistral_table,mistral_table,no
1209,TUPANCIRETÁ,195,907,408,92 880,2 619 829,2 591 811,164,198,925,494,8 883 866,187 240 369,185 701 322,94,95,mistral_table,mistral_table,no
1210,TUPARENDI,99,403,196,40 642,917 402,907 335,95,111,448,204,3 574 675,63 471 833,62 552 127,94,95,mistral_table,mistral_table,no
1211,VACARIA,448,1 878,801,168 583,3 714 312,3 686 843,418,467,2 219,1 285,16 479 881,353 820 898,348 514 586,94,95,mistral_table,mistral_table,no
1212,VENANCIO AIRES,356,1 355,649,127 137,2 602 205,2 563 737,345,399,1 629,996,12 048 969,227 156 092,222 267 694,94,95,mistral_table,mistral_table,no
1213,VERA CRUZ,105,276,99,23 297,290 638,288 577,110,113,388,167,3 086 739,43 266 667,42 159 739,94,95,mistral_table,mistral_table,no
1214,VERANOPOLIS,145,533,257,46 949,1 011 253,999 421,151,165,636,355,5 304 917,94 374 338,92 805 769,94,95,mistral_table,mistral_table,no
1215,VIADUTOS,34,96,28,6 666,169 777,165 704,31,37,99,32,665 356,16 076 917,15 847 555,94,95,mistral_table,mistral_table,no
1216,VICENTE DUTRA,29,66,6,2 554,38 375,38 346,28,29,64,18,265 748,4 117 983,4 086 693,94,95,mistral_table,mistral_table,no
1217,VICTOR GRAEFF,24,107,69,10 163,560 608,552 079,21,31,120,83,1 184 706,65 944 996,64 722 700,94,95,mistral_table,mistral_table,no
