order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_production_1980,salaries_withdrawals_other_compensation_1980_mil_cruzeiros,gross_production_value_1980_mil_cruzeiros,industrial_transformation_value_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_production_1985,salaries_withdrawals_other_compensation_1985_mil_cruzeiros,gross_production_value_1985_mil_cruzeiros,industrial_transformation_value_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
947,BOM PRINCIPIO,-,-,-,-,-,-,39,45,1 259,1 175,8 997 689,62 626 309,37 836 185,36,37,mistral_table,mistral_table,no
948,BOM RETIRO DO SUL,18,1 287,1 206,113 445,1 349 993,573 926,23,28,1 782,1 703,14 685 615,183 825 261,76 805 270,36,37,mistral_table,mistral_table,no
949,BOSSOROCA,10,34,20,1 693,5 845,3 983,10,12,28,11,112 843,202 542,148 902,36,37,mistral_table,mistral_table,no
950,BRAGA,7,17,5,934,2 464,1 534,3,3,5,-,110 900,316 000,202 440,36,37,mistral_table,mistral_table,no
951,BUTIA,19,1 506,1 332,286 532,1 738 700,1 223 713,23,27,1 468,1 104,22 798 929,181 039 626,88 596 117,36,37,mistral_table,mistral_table,no
952,CAÇAPAVA DO SUL,69,811,625,81 564,715 454,380 078,55,63,1 829,1 294,22 318 855,173 919 759,102 216 735,36,37,mistral_table,mistral_table,no
953,CACEQUI,22,245,187,34 574,214 982,83 738,15,16,198,166,3 797 509,26 940 985,10 223 141,36,37,mistral_table,mistral_table,no
954,CACHOEIRA DO SUL,175,3 048,2 393,358 121,4 134 315,1 384 063,163,207,2 940,2 276,33 147 234,386 636 996,160 629 414,36,37,mistral_table,mistral_table,no
955,CACHOEIRINHA,176,4 491,3 436,759 159,4 337 940,2 455 339,167,174,6 346,5 220,92 793 444,652 259 701,426 828 412,36,37,mistral_table,mistral_table,no
956,CACIQUE DOBLE,7,31,17,2 231,8 766,4 863,7,7,47,35,228 861,1 060 551,648 835,36,37,mistral_table,mistral_table,no
957,CAIBATE,18,54,22,3 367,8 271,6 238,24,25,60,27,363 544,916 725,675 107,36,37,mistral_table,mistral_table,no
958,CAIÇARA,12,36,9,1 663,5 128,3 425,14,15,37,12,120 718,484 055,272 609,36,37,mistral_table,mistral_table,no
959,CAMAGUÃ,139,1 049,703,103 481,2 113 592,665 987,133,144,1 414,1 101,13 094 938,434 623 493,178 482 399,36,37,mistral_table,mistral_table,no
960,CAMBARA DO SUL,14,655,383,70 771,494 254,266 956,4,10,700,642,6 489 557,54 212 107,22 289 228,36,37,mistral_table,mistral_table,no
961,CAMPINA DAS MISSÕES,13,59,25,3 674,12 211,10 416,11,11,42,18,309 800,774 670,445 090,36,37,mistral_table,mistral_table,no
962,CAMPINAS DO SUL,23,75,30,3 754,16 098,11 127,19,20,67,37,293 714,1 090 755,696 121,36,37,mistral_table,mistral_table,no
963,CAMPO BOM,289,11 893,10 222,1 464 006,10 437 150,5 497 560,245,287,18 123,16 626,203 956 696,1 538 381 470,828 941 335,36,37,mistral_table,mistral_table,no
964,CAMPO NOVO,29,149,72,8 159,36 986,23 424,25,27,122,75,723 283,5 837 313,2 244 069,36,37,mistral_table,mistral_table,no
965,CANDELARIA,57,338,204,25 795,479 554,127 061,52,57,590,504,3 263 877,37 760 079,14 953 698,36,37,mistral_table,mistral_table,no
966,CANDIDO GODOI,20,73,30,3 906,18 919,10 988,18,18,58,16,299 991,1 399 407,653 993,36,37,mistral_table,mistral_table,no
967,CANELA,89,2 275,1 938,232 039,1 568 700,835 379,90,97,2 136,1 887,18 493 543,129 880 997,73 791 072,36,37,mistral_table,mistral_table,no
968,CANGUÇU,37,727,650,16 530,123 731,76 640,43,46,739,661,1 377 346,16 600 504,4 062 858,36,37,mistral_table,mistral_table,no
969,CAPÃO DA CANOA,-,-,-,-,-,-,51,56,203,109,1 169 263,5 164 050,2 717 747,36,37,mistral_table,mistral_table,no
970,CAPÃO DO LEÃO,-,-,-,-,-,-,17,21,931,801,8 387 799,171 597 303,58 110 943,36,37,mistral_table,mistral_table,no
971,CARAZINHO,132,1 406,969,204 890,1 467 177,849 731,116,135,1 669,1 165,21 548 207,188 658 191,117 333 621,36,37,mistral_table,mistral_table,no
972,CARLOS BARBOSA,74,2 015,1 753,181 663,2 056 968,1 265 689,58,71,2 758,2 481,30 207 144,427 452 665,199 501 785,36,37,mistral_table,mistral_table,no
973,CASCA,59,433,320,27 627,133 157,83 841,67,69,353,209,2 330 804,11 028 931,7 758 635,36,37,mistral_table,mistral_table,no
974,CATUIPE,50,133,47,6 764,24 494,14 038,28,31,80,28,351 373,2 417 403,1 248 149,36,37,mistral_table,mistral_table,no
975,CERRO LARGO,50,487,352,52 874,476 044,158 914,34,46,368,256,3 212 395,35 572 701,13 287 670,36,37,mistral_table,mistral_table,no
976,CHAPADA,19,60,17,3 307,21 678,13 851,18,21,53,21,349 418,1 170 554,706 242,36,37,mistral_table,mistral_table,no
977,CHARQUEADAS,-,-,-,-,-,-,19,33,2 671,1 737,64 757 373,910 394 427,295 657 704,36,37,mistral_table,mistral_table,no
978,CHIAPETA,15,37,9,2 086,5 135,3 062,13,13,29,4,65 409,293 966,191 811,36,37,mistral_table,mistral_table,no
979,CIRIACO,9,39,16,2 594,7 417,4 355,7,8,40,16,196 091,424 995,275 853,36,37,mistral_table,mistral_table,no
980,COLORADO,14,35,16,2 742,9 781,4 899,12,12,32,16,120 890,1 187 449,320 361,36,37,mistral_table,mistral_table,no
981,CONDOR,12,51,23,2 986,9 171,5 028,6,7,59,47,490 505,11 126 951,2 204 731,36,37,mistral_table,mistral_table,no
982,CONSTANTINA,33,108,42,6 007,36 755,17 227,38,40,109,34,462 800,1 610 829,1 178 438,36,37,mistral_table,mistral_table,no
983,CORONEL BICACO,17,49,16,2 594,21 368,9 736,23,24,58,24,380 338,1 335 401,804 231,38,39,mistral_table,mistral_table,no
984,COTIPORA,-,-,-,-,-,-,15,17,217,170,2 130 900,24 708 808,14 158 020,38,39,mistral_table,mistral_table,no
985,CRISSIUMAL,37,181,100,15 161,76 078,47 209,22,24,77,43,548 178,1 730 808,953 372,38,39,mistral_table,mistral_table,no
986,CRUZ ALTA,95,801,529,114 738,1 428 596,279 388,91,104,805,496,11 854 283,212 142 849,78 099 767,38,39,mistral_table,mistral_table,no
987,CRUZEIRO DO SUL,37,839,667,85 639,604 790,332 571,37,42,641,480,6 216 912,40 122 261,21 360 833,38,39,mistral_table,mistral_table,no
988,DAVID CANABARRO,2,(A),(A),(X),(A),(X),6,7,18,10,131 304,2 424 280,342 763,38,39,mistral_table,mistral_table,no
989,DOIS IRMÃOS,103,2 723,2 394,247 637,1 653 223,623 166,87,110,5 413,5 079,49 165 876,347 116 803,148 863 005,38,39,mistral_table,mistral_table,no
990,DOM FELICIANO,9,74,54,4 980,16 441,13 996,5,6,15,9,76 149,185 340,131 254,38,39,mistral_table,mistral_table,no
991,DOM PEDRITO,29,381,288,39 459,960 956,220 836,35,45,754,549,6 259 362,162 199 509,48 947 347,38,39,mistral_table,mistral_table,no
992,DONA FRANCISCA,7,12,1,612,1 685,1 107,5,5,13,3,58 222,298 313,172 943,38,39,mistral_table,mistral_table,no
993,ENCANTADO,77,1 897,1 454,166 202,3 404 466,798 319,70,84,2 417,1 907,25 398 816,364 121 553,113 784 770,38,39,mistral_table,mistral_table,no
994,ENCRUZILHADA DO SUL,34,109,53,6 698,46 542,21 239,27,28,93,49,553 067,2 721 965,1 262 999,38,39,mistral_table,mistral_table,no
995,ERECHIM,249,4 251,3 330,462 501,4 386 821,1 671 345,242,270,4 230,3 379,38 096 206,409 626 523,176 421 420,38,39,mistral_table,mistral_table,no
996,HERVAL,3,6,2,617,3 375,2 277,,,,,,,,38,39,mistral_table,mistral_table_partial,yes
997,ERVAL GRANDE,10,33,16,1 637,20 679,8 836,9,9,27,10,137 509,923 719,399 077,38,39,mistral_table,mistral_table,no
998,ERVAL SECO,28,119,65,6 068,34 070,19 879,30,35,92,39,461 755,4 662 660,2 571 521,38,39,mistral_table,mistral_table,no
999,ESMERALDA,8,64,47,5 328,35 753,22 436,9,10,76,63,528 481,4 481 017,2 669 574,38,39,mistral_table,mistral_table,no
1000,ESPUMOSO,56,194,98,14 014,102 134,41 369,37,41,127,62,574 101,3 162 821,1 594 325,38,39,mistral_table,mistral_table,no
1001,ESTANCIA VELHA,124,4 223,3 556,572 704,4 353 441,1 942 906,139,160,7 205,6 246,93 981 820,683 459 742,349 212 719,38,39,mistral_table,mistral_table,no
1002,ESTEIO,115,5 397,4 331,828 408,18 106 786,6 227 491,125-,146,5 753,4 399,75 543 368,1 553 312 760,572 134 244,38,39,mistral_table,mistral_table,no
1003,ESTRELA,164,4 794,3 802,548 673,10 139 354,3 703 271,98,115,3 822,3 136,42 537 447,1 008 840 400,338 124 821,38,39,mistral_table,mistral_table,no
1004,FARROUPILHA,291,6 844,5 796,680 749,11 013 075,5 950 334,281,306,9 343,8 065,86 438 865,1 084 302 584,604 941 299,38,39,mistral_table,mistral_table,no
1005,FAXINAL DO SOTURNO,38,179,103,12 584,174 446,65 749,48,52,199,104,1 341 047,33 426 262,8 953 295,38,39,mistral_table,mistral_table,no
1006,FELIZ,71,1 845,1 514,152 406,1 865 179,844 527,73,84,2 919,2 620,20 576 045,235 725 553,127 047 175,38,39,mistral_table,mistral_table,no
1007,FLORES DA CUNHA,139,2 247,1 759,234 837,2 920 023,1 516 142,205,216,2 845,2 153,28 947 882,354 758 927,206 888 722,38,39,mistral_table,mistral_table,no
1008,FONTOURA XAVIER,17,97,63,6 041,46 644,25 157,19,20,96,47,388 616,4 436 452,2 467 217,38,39,mistral_table,mistral_table,no
1009,FORMIGUEIRO,17,50,14,4 111,38 942,13 777,17,18,65,30,320 426,9 492 568,2 302 492,38,39,mistral_table,mistral_table,no
1010,FORTALEZA DOS VALOS,-,-,-,-,-,-,7,8,20,7,125 364,3 057 459,638 596,38,39,mistral_table,mistral_table,no
1011,FREDERICO WESTPHALEN,69,785,585,63 739,1 582 250,321 306,67,73,655,482,4 537 681,141 649 595,39 276 843,38,39,mistral_table,mistral_table,no
1012,GARIBALDI,135,2 299,1 838,275 093,4 544 536,2 226 413,110,132,2 535,2 007,51 070 558,632 903 420,381 733 943,38,39,mistral_table,mistral_table,no
1013,GAURAMA,33,273,191,23 523,587 214,219 920,35,39,198,122,1 341 598,49 195 587,13 034 593,38,39,mistral_table,mistral_table,no
1014,GENERAL CAMARA,9,20,7,906,16 653,2 198,11,12,42,19,96 788,1 048 415,335 751,38,39,mistral_table,mistral_table,no
1015,GETULIO VARGAS,70,1 582,1 123,190 280,1 765 903,819 496,64,76,1 881,1 405,20 881 500,240 909 594,103 107 870,38,39,mistral_table,mistral_table,no
1016,GIRUA,93,521,280,36 384,584 861,107 393,65,68,320,163,1 500 089,6 810 156,3 764 494,38,39,mistral_table,mistral_table,no
1017,GRAMADO,140,3 428,2 735,348 887,2 117 424,1 334 497,163,191,4 124,3 478,32 997 182,247 636 034,131 874 097,38,39,mistral_table,mistral_table,no
1018,GUAIBA,100,8 180,6 108,1 275 862,16 973 545,6 922 452,77,107,8 124,6 323,143 215 674,2 130 988 268,1 008 910 222,38,39,mistral_table,mistral_table,no
1019,GUAPORE,96,1 893,1 607,165 364,1 278 291,671 769,85,98,2 404,2 144,17 379 286,206 590 208,65 274 651,38,39,mistral_table,mistral_table,no
1020,GUARANI DAS MISSÕES,27,187,110,19 323,372 572,113 762,23,25,173,108,1 434 564,54 050 331,24 069 366,38,39,mistral_table,mistral_table,no
1021,HORIZONTINA,50,1 440,1 180,241 998,3 064 012,1 579 225,43,44,1 379,785,31 224 272,372 866 105,244 739 840,38,39,mistral_table,mistral_table,no
1022,HUMAITA,39,117,41,5 446,25 772,12 623,26,26,70,31,353 883,1 957 213,676 582,38,39,mistral_table,mistral_table,no
1023,IBIACA,13,57,29,3 051,14 807,9 463,13,15,61,28,341 729,1 945 760,1 117 768,38,39,mistral_table,mistral_table,no
1024,IBIRAIARAS,16,165,115,10 261,52 230,24 161,10,11,109,94,649 021,3 549 250,1 969 143,38,39,mistral_table,mistral_table,no
1025,IBIRUBA,66,488,363,38 170,456 344,128 881,58,67,416,318,2 576 915,50 098 937,18 472 331,38,39,mistral_table,mistral_table,no
1026,IGREJINHA,177,4 183,3 545,474 234,3 396 164,1 952 435,228,238,6 083,5 328,57 706 976,343 340 725,188 152 794,38,39,mistral_table,mistral_table,no
1027,IJUI,185,3 235,2 494,361 031,4 017 022,1 324 214,182,210,2 475,1 885,25 170 149,240 450 715,128 689 737,38,39,mistral_table,mistral_table,no
1028,ILOPOLIS,11,56,30,4 645,46 980,14 676,10,12,52,31,293 079,3 259 095,845 644,38,39,mistral_table,mistral_table,no
1029,INDEPENDENCIA,10,30,13,2 216,14 355,8 523,4,4,17,12,155 229,608 526,365 784,38,39,mistral_table,mistral_table,no
1030,,,,,,,,23,26,104,63,466 718,2 274 049,1 301 702,40,41,missing,mistral_table,yes
1031,JAGUAR!,37,331 239,25 112,311 739,us,971,28,32,931,720,12 381 028,338 814 997,121 702 522,40,41,pdf_text_tokens,mistral_table,no
1032,ITATIBA DO SUL..ccsscercrsescssocercescocesesess,7,19,4,590,3 421,1 761,7,7,29,16,122 326,382 340,181 715,40,41,tesseract_por_review,mistral_table,no
1033,,,,,,,,84,89,4 158,3 766,41 036 651,348 642 565,137 790 176,40,41,missing,mistral_table,yes
1034,JACUTINGA... cosercrcorposoconccontorcensocesessss,15,56,28,3 018,10 947,7 709,12,12,63,29,264 248,713 987,401 287,40,41,tesseract_por_review,mistral_table,no
1035,,,,,,,,21,26,308,202,2 489 041,35 529 397,9 612 280,40,41,missing,mistral_table,yes
1036,JAGUARI....crrrcrrcerorscrrorcrcascocenenossones,(A),339,239,25 662,366 739,145 971,28,35,530,447,3 487 626,80 729 735,23 639 034,40,41,tesseract_por_review,mistral_table,no
1037,JOIA,,,,,,,4,4,10,5,32 366,182 688,121 026,40,41,pdf_text_layout_partial,mistral_table,yes
1038,JULIO DE CASTILHOS......ccescecesssesusceceecess,46 422,3,36 934,1,080 717,248 011,41,50,583,496,4 265 973,80 612 218,23 243 749,40,41,tesseract_por_review,mistral_table,no
1039,LAGOA VERMELHA... cccrcercrssesersoscscesunenecas,,,,,,,66,74,1 357,1 164,9 417 246,68 169 690,35 541 867,40,41,tesseract_por_review_partial,mistral_table,yes
1040,"LAJSEADO,..occrcoscrorcorcororcnscocorcnssoccccss",,,,,,,182,208,4 471,3 539,43 111 349,468 022 443,170 328 744,40,41,tesseract_por_review_partial,mistral_table,yes
1041,LAVRAS DO SUL..ccccercesccercorsssncosesoscscoss,5,28,18,3 306,17 239,5 645,6,8,95,47,911 591,1 991 865,961 367,40,41,tesseract_por_review,mistral_table,no
1042,LIBERATO SALZANO......cccrrsceneeeseeseneaesees,10,37,14,1 579,5 185,4139,10,10,24,10,122 092,711 095,491 243,40,41,tesseract_por_review,mistral_table,no
1043,MACHADINHO... .csccccrsoccercraecececorronseensos,13,Sá,so,2 807,14 489,10 442,12,13,63,45,302 293,1 679 800,678 122,40,41,tesseract_por_review,mistral_table,no
1044,MARAU... cccccrsorcercreccsoccncoconcersosccesccs,,,,,,,72,80,1 796,1 448,15 713 009,427 111 152,102 902 731,40,41,tesseract_por_review_partial,mistral_table,yes
1045,MAXIMILIANO DE ALMEIDA... ...ccscssessessesseesos,13,67,53,3 661,23 152,15 604,15,16,128,98,998 969,12 256 248,4 465 184,40,41,tesseract_por_review,mistral_table,no
1046,MARIANO MORO... .ccccsssssuuuneeereesserasasseses,6,7,1,497,2,161 918,6,6,23,4,107 626,603 570,503 215,40,41,tesseract_por_review,mistral_table,no
1047,MATA,6,27,13,2 011,i:l,$37,7,7,15,1,88 591,234 023,99 729,40,41,pdf_text_tokens,mistral_table,no
1048,,,,,,,,14,14,56,35,294 150,1 519 450,516 950,40,41,missing,mistral_table,yes
1049,,,,,,,,5,5,15,6,192 100,431 071,230 357,40,41,missing,mistral_table,yes
1050,IRAI,,,,,,,118,138,4 540,3 738,61 724 708,736 648 344,285 288 578,40,41,pdf_text_tokens_partial,mistral_table,yes
1051,MOSTARDAS....cercescrsercrrecorescrroccorenscass,,,,,,,7,7,54,31,762 065,13 113 346,3 229 815,40,41,tesseract_por_review_partial,mistral_table,yes
1052,,,,,,,,37,41,989,848,9 084 479,120 180 086,36 731 497,40,41,missing,mistral_table,yes
1053,NÃO-•-TOOUE,30,501 377,t2 ''º,577 IH,2&7,'º',25,28,669,533,9 099 764,105 607 721,60 619 043,40,41,pdf_text_layout,mistral_table,no
1054,NONOAL..cccsscconoroccrcocsoccconcccoscnscoscnes,32,107,41,5 384,27 945,14 406,20,22,100,44,489 615,2 048 422,1 115 182,40,41,tesseract_por_review,mistral_table,no
1055,,,,,,,,14,18,181,156,1 875 593,29 972 327,10 960 756,40,41,missing,mistral_table,yes
1056,NOVA BASSANO....cccrcrccercrcersererescessoscsss,29,341,283,32 927,360 250,126 647,34,36,456,309,4 040 893,69 362 660,26 379 402,40,41,tesseract_por_review,mistral_table,no
1057,,,,,,,,7,8,25,12,137 297,780 574,444 990,40,41,missing,mistral_table,yes
1058,NOVA PALMA... ccoscccccorcosorcorcrcorccocccssocs,,,,,,,15,15,79,44,326 217,2 627 568,1 170 880,40,41,tesseract_por_review_partial,mistral_table,yes
1059,NOVA PETROPOLIS.......cceseneeereneeeseeeuenseses,,,,,,,71,82,2 790,2 579,25 923 522,285 949 989,173 812 624,40,41,tesseract_por_review_partial,mistral_table,yes
1060,,,,,,,,199,208,1 416,1 042,9 272 323,98 251 495,61 926 154,40,41,missing,mistral_table,yes
1061,OBORIO...cccsscnccericicercrrcnciroccorcencsncõo,,,,,,,101,113,1 116,900,6 813 148,67 193 015,24 487 681,40,41,tesseract_por_review_partial,mistral_table,yes
1062,PAIM FILHO... .ccscesscerercrerercorerecerenceneo,12,as,18,32,16 788,10 758,8,8,45,18,129 320,633 270,251 342,40,41,tesseract_por_review,mistral_table,no
1063,PALMARES DO SUL.....ccccrecsneneraceeesereeners,-,-,-,-,-,-,13,14,147,119,1 955 110,42 682 755,17 111 780,40,41,tesseract_por_review,mistral_table,no
1064,PALMEIRA DAS MISSÕES... ..cccesssessesecesaseses,109,s23,301,43 022,263 895,135 954,122,129,518,277,4 413 776,21 015 274,11 833 198,40,41,tesseract_por_review,mistral_table,no
1065,PALMITINHO...cccccscccerrreccrcsrsosocccccocecos,22,52,15,2413,12 936,10 258,15,15,37,8,140 867,510 776,286 262,40,41,tesseract_por_review,mistral_table,no
1066,PANAMBI... cecercescrrcorerccccrcercceccorcrcrosso,,,,,,,44,57,1 708,1 343,19 532 380,322 840 818,150 580 026,40,41,tesseract_por_review_partial,mistral_table,yes
1067,,,,,,,,72,75,391,283,1 498 487,14 473 693,7 767 663,40,41,missing,mistral_table,yes
1068,,,,,,,,55,63,9 231,8 531,77 269 804,579 478 357,322 351 349,40,41,missing,mistral_table,yes
1069,PEDRO OBORIO.....csencrenarcranorroccssccnnceccs,48,4,248,32 770,230 478,133 001,56,59,345,248,2 379 777,24 992 575,9 292 503,40,41,tesseract_por_review,mistral_table,no
1070,"Pl.JUÇARA •• ••••• , , ••••• , ••••••• , , , , , , ••••• , • ••• •• """,8,sz,35,5 781,87 832,51 107,9,12,46,24,405 293,7 079 098,2 102 215,40,41,tesseract_por_review,mistral_table,no
1071,"PlHlllEÍllO MACllADO ••••••• ,.,. ,, •••• ,, ••••••••• •••• li SH",412,75,023,212,571,U1,13,18,526,370,6 378 578,128 012 424,92 332 160,40,41,pdf_text_tokens,mistral_table,no
1072,PIRATINI....scercrecrrorcrseccercssescoscccscnsos s 3º,23,1,962,7,539,4 891,9,10,52,35,307 012,4 322 614,1 451 443,40,41,tesseract_por_review,mistral_table,no
1073,PLANALTO... cccsscrcscosc co soncorcoccucenccscnsss,34 180,ss,“,7m,7 676,41 135,30,32,127,60,651 299,5 043 161,2 754 559,40,41,tesseract_por_review,mistral_table,no
1074,,,,,,,,65,72,4 334,3 804,46 822 152,436 207 615,187 180 589,40,41,missing,mistral_table,yes
1075,PORTO LUCEMA...cccscocsrercrcocorcccccssoscscucs,,,,,,,16,16,38,12,136 414,945 983,698 612,40,41,tesseract_por_review_partial,mistral_table,yes
1076,PORTO RAVIER......ccerererrsrccrrccccrrororecocsa,,,,,,,6,6,28,20,161 094,406 930,277 832,40,41,tesseract_por_review_partial,mistral_table,yes
1077,PUTINGA,16,81,52,6 494,77 806,32 258,10,11,36,18,104 053,536 197,368 816,42,43,mistral_table,mistral_table,no
1078,QUARAI,22,122,73,9 923,79 171,34 483,18,18,102,72,960 196,8 947 453,4 228 099,42,43,mistral_table,mistral_table,no
1079,REDENTORA,18,44,13,1 795,8 099,4 076,13,14,43,20,127 999,500 193,257 094,42,43,mistral_table,mistral_table,no
1080,RESTINGA SECA,38,406,317,30 517,421 936,137 339,42,46,343,259,2 278 096,46 518 386,17 132 419,42,43,mistral_table,mistral_table,no
1081,RIO PARDO,123,1 379,1 071,135 835,1 790 446,652 120,122,136,1 589,1 294,13 757 735,158 485 991,62 079 610,42,43,mistral_table,mistral_table,no
1082,ROCA SALES,15,578,474,51 109,754 138,313 669,21,24,1 399,1 289,10 819 073,121 365 273,47 810 329,42,43,mistral_table,mistral_table,no
1083,RODEIO BONITO,8,54,33,3 116,11 551,6 981,14,14,39,11,139 986,928 693,598 778,42,43,mistral_table,mistral_table,no
1084,ROLANTE,56,1 746,1 585,126 802,740 479,446 903,58,70,3 163,2 962,22 803 420,213 237 834,133 186 615,42,43,mistral_table,mistral_table,no
1085,RONDA ALTA,30,110,53,6 459,67 921,46 110,23,25,106,64,904 785,4 728 208,2 978 415,42,43,mistral_table,mistral_table,no
1086,RONDINHA,22,93,47,4 476,17 426,10 572,21,22,48,10,249 202,638 781,427 886,42,43,mistral_table,mistral_table,no
1087,ROQUE GONZALES,15,50,21,1 976,5 262,3 911,13,13,36,15,119 250,771 639,592 741,42,43,mistral_table,mistral_table,no
1088,ROSARIO DO SUL,49,1 430,1 043,122 697,1 850 652,576 707,35,40,658,454,6 848 072,93 316 869,38 211 822,42,43,mistral_table,mistral_table,no
1089,SALTO DO JACUI,-,-,-,-,-,-,5,8,38,24,475 414,3 407 034,2 789 093,42,43,mistral_table,mistral_table,no
1090,SALVADOR DO SUL,41,613,438,36 619,259 715,112 877,49,56,1 283,1 207,9 271 699,34 692 507,13 533 823,42,43,mistral_table,mistral_table,no
1091,SANANDUVA,28,596,455,56 001,566 682,205 695,27,29,521,412,4 394 787,63 523 766,21 834 454,42,43,mistral_table,mistral_table,no
1092,SANTA BARBARA DO SUL,21,103,63,8 124,83 895,32 564,19,26,206,127,1 866 713,8 491 743,4 257 534,42,43,mistral_table,mistral_table,no
1093,SANTANA DA BOA VISTA,11,43,26,2 443,10 314,6 770,7,7,17,1,147 180,1 019 841,824 355,42,43,mistral_table,mistral_table,no
1094,SANTANA DO LIVRAMENTO,88,4 745,4 218,404 182,7 403 466,2 501 068,67,84,3 795,3 135,37 585 725,600 371 539,251 641 618,42,43,mistral_table,mistral_table,no
1095,SANTA ROSA,121,2 970,2 190,402 061,5 935 223,2 240 746,74,86,2 854,2 331,35 994 807,805 707 007,445 027 903,42,43,mistral_table,mistral_table,no
1096,SANTA VITORIA DO PALMAR,16,235,177,24 835,715 060,137 292,31,34,413,337,5 897 578,84 960 768,29 379 442,42,43,mistral_table,mistral_table,no
1097,SANTIAGO,44,300,206,31 051,195 045,103 366,52,60,341,229,2 528 083,18 963 690,10 737 943,42,43,mistral_table,mistral_table,no
1098,SANTO ANTONIO DA PATRULHA,102,1 665,1 309,168 098,1 984 566,882 831,95,107,2 543,2 271,19 381 926,181 200 547,89 449 100,42,43,mistral_table,mistral_table,no
1099,SANTO ANTONIO DAS MISSÕES,13,43,15,3 656,10 595,7 727,18,19,45,20,168 190,1 039 052,321 633,42,43,mistral_table,mistral_table,no
1100,SANTO AUGUSTO,37,168,65,15 514,50 481,30 206,29,34,177,72,1 516 518,5 185 140,2 124 233,42,43,mistral_table,mistral_table,no
1101,SANTO CRISTO,53,238,123,13 122,85 826,42 504,50,52,168,85,894 586,7 330 193,3 678 396,42,43,mistral_table,mistral_table,no
1102,SÃO BORJA,87,1 007,599,103 836,1 945 565,658 096,66,78,854,661,10 469 855,254 375 271,119 121 826,42,43,mistral_table,mistral_table,no
1103,SÃO FRANCISCO DE ASSIS,17,85,54,5 428,24 824,16 480,25,28,162,107,1 293 324,16 953 270,5 798 372,42,43,mistral_table,mistral_table,no
1104,SÃO FRANCISCO DE PAULA,65,978,833,76 145,667 867,373 249,28,38,960,876,5 154 343,52 778 199,35 468 640,42,43,mistral_table,mistral_table,no
1105,SÃO GABRIEL,40,869,683,97 355,1 381 695,358 400,47,57,899,737,8 919 092,254 031 026,118 943 045,42,43,mistral_table,mistral_table,no
1106,SÃO JERONIMO,59,4 168,2 818,1 014 624,9 248 464,2 383 106,26,28,821,508,10 613 230,32 640 651,18 937 953,42,43,mistral_table,mistral_table,no
1107,SÃO JOSE DO NORTE,11,297,259,31 063,140 051,7 889,6,11,34,15,260 640,4 537 367,1 158 093,42,43,mistral_table,mistral_table,no
1108,SÃO JOSE DO OURO,20,119,77,8 642,69 512,37 548,13,17,100,73,499 716,3 324 155,1 541 234,42,43,mistral_table,mistral_table,no
1109,SÃO LOURENÇO DO SUL,61,813,566,76 009,1 512 713,518 899,61,65,827,611,7 112 119,236 978 925,61 018 904,42,43,mistral_table,mistral_table,no
1110,SÃO LUIZ GONZAGA,63,745,551,70 062,2 355 485,539 811,47,55,745,594,6 801 131,168 807 580,53 316 409,42,43,mistral_table,mistral_table,no
1111,SÃO MARCOS,92,1 767,1 486,163 775,1 392 156,693 005,84,94,2 466,2 185,18 060 931,202 275 259,100 092 683,42,43,mistral_table,mistral_table,no
1112,SÃO MARTINHO,12,59,33,3 876,20 242,12 334,10,12,53,29,282 165,1 564 187,845 131,42,43,mistral_table,mistral_table,no
1113,SÃO NICOLAU,5,19,8,872,3 759,3 006,9,10,21,8,73 041,357 354,207 331,42,43,mistral_table,mistral_table,no
1114,SÃO PAULO DAS MISSÕES,25,61,18,2 900,11 603,6 163,13,13,58,31,417 943,2 078 020,1 302 698,42,43,mistral_table,mistral_table,no
1115,SÃO PEDRO DO SUL,36,163,84,15 649,207 702,60 946,27,33,126,67,1 300 336,30 328 768,10 330 869,42,43,mistral_table,mistral_table,no
1116,SÃO SEBASTIÃO DO CAI,126,1 696,1 389,162 299,1 085 465,563 281,77,87,2 818,2 573,24 370 231,133 531 713,63 737 285,42,43,mistral_table,mistral_table,no
1117,SÃO SEPE,36,253,183,17 288,468 000,172 850,30,34,456,339,5 125 997,136 928 587,41 580 808,42,43,mistral_table,mistral_table,no
1118,SÃO VALENTIM,22,116,48,8 183,37 331,26 757,22,25,79,33,277 441,1 673 023,1 168 244,42,43,mistral_table,mistral_table,no
1119,SÃO VICENTE DO SUL,8,18,7,1 257,6 978,2 869,14,14,44,18,92 536,881 032,463 368,42,43,mistral_table,mistral_table,no
1120,SAPIRANGA,384,14 906,13 352,1 495 256,10 104 133,5 641 240,342,392,22 519,20 978,204 775 473,1 351 289 935,730 344 452,42,43,mistral_table,mistral_table,no
1121,SAPUCAIA DO SUL,106,8 563,7 114,1 414 572,22 556 332,8 795 916,145,170,7 178,5 962,118 456 523,2 010 081 132,791 596 271,42,43,mistral_table,mistral_table,no
1122,SARANDI,68,954,771,83 618,1 276 057,414 309,58,70,493,303,3 885 504,30 038 517,11 111 083,42,43,mistral_table,mistral_table,no
