order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_service_activity_1980,salaries_withdrawals_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_service_activity_1985,salaries_withdrawals_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
793,"AUX. CONSTRUÇÃO, OBRAS, GEODESIA, ETC",134,1 665,1 184,325 381,1 052 114,138 149,2 205,1 796,36 140,284 106,496 450,128,129,mistral_table,tesseract_por_review,no
794,"AUX. DE LIMPEZA, HIGIENIZAÇÃO, ETC",105,6 532,6 036,356 639,881 096,100,1CM,7 164,7 103,42 315 4U,71 111 4•0,128,129,mistral_table,pdf_text_layout,no
795,AUX. PRESTADOS A EMPRESAS E PESSOAS,885,21 058,17 911,3 286 049,8 500 153,to1,H7,20 106,17 171,21S 752 371,70 1 91 1 A73,128,129,mistral_table,pdf_text_layout,no
796,AUXILIARES DA SAÚDE,155,1 545,1 174,237 817,743 667,143,151,1 434,1 052,19 117 U2,6• • 52 245,128,129,mistral_table,pdf_text_layout,no
797,"COMPRA, VENDA, ADMINISTRAÇÃO BENS IMÓVEIS",409,3 365,2 188,552 287,2 768 344,344 380,2 785,2 006,34 694,505 112,153 100,128,129,mistral_table,tesseract_por_review,no
798,COMPRA E VENDA DE BENS IMÓVEIS,226,1 206,628,238 515,1 195 145,,,,,,,128,129,mistral_table,missing,yes
799,"ADMINISTRAÇÃO, LOCAÇÃO, ETC",183,2 159,1 560,313 772,1 573 199,,,,,,,128,129,mistral_table,missing,yes
800,ALVORADA,96,241,66,17 842,68 315,,,,,,,128,129,mistral_table,missing,yes
801,ALIMENTAÇÃO,43,88,7,3 614,25 453,,,,,,,128,129,mistral_table,missing,yes
802,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",14,25,3,2 455,6 767,,,,,,,128,129,mistral_table,missing,yes
803,AUX. PRESTADOS A EMPRESAS E PESSOAS,9,49,32,5 768,12 687,,,,,,,128,129,mistral_table,missing,yes
804,DEMAIS GÉNEROS,30,79,24,6 005,23 408,,,,,,,128,129,mistral_table,missing,yes
805,BAGE,296,1 283,801,108 986,467 806,,,,,,,128,129,mistral_table,missing,yes
806,ALIMENTAÇÃO,92,306,175,14 720,110 787,108 112,324 169,1,532 016,6,243 892,128,129,mistral_table,tesseract_por_review,no
807,RADIOIDIFUSÃO E TELEVISÃO,4,117,80,12 692,63 857,,,,,,,128,129,mistral_table,missing,yes
808,AUX. PRESTADOS A EMPRESAS E PESSOAS,33,173,122,20 220,49 521,,,,,,,128,129,mistral_table,missing,yes
809,DEMAIS GÉNEROS,167,687,424,61 354,243 641,,,,,,,128,129,mistral_table,missing,yes
810,CANOAS,635,3 070,1 902,358 661,1 517 217,,,,,,,128,129,mistral_table,missing,yes
811,ALIMENTAÇÃO,198,753,405,56 896,325 658,,,,,,,128,129,mistral_table,missing,yes
812,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",204,546,603,108 007,478 613,,,,,,,128,129,mistral_table,missing,yes
813,AUX. PRESTADOS A EMPRESAS E PESSOAS,69,505,339,85 864,192 339,,,,,,,128,129,mistral_table,missing,yes
814,DEMAIS GÉNEROS,160,866,555,107 894,520 607,,,,,,,128,129,mistral_table,missing,yes
815,CAXIAS DO SUL,1 352,6 565,4 052,704 670,3 243 704,,,,,,,128,129,mistral_table,missing,yes
816,ALIMENTAÇÃO,381,1 073,522,74 028,376 542,,,,,,,128,129,mistral_table,missing,yes
817,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",141,386,103,61 003,305 869,,,,,,,128,129,mistral_table,missing,yes
818,AUX. PRESTADOS A EMPRESAS E PESSOAS,199,1 470,1 084,144 895,440 559,,,,,,,128,129,mistral_table,missing,yes
819,DEMAIS GÉNEROS,631,3 636,2 343,424 744,2 120 734,,,,,,,128,129,mistral_table,missing,yes
820,GRAVATAI,235,986,486,103 713,571 186,160,168,648,405,4 777 560,14 695 695,130,131,mistral_table,mistral_table,no
821,ALIMENTAÇÃO,78,346,208,23 634,190 320,60,63,173,72,874 938,5 702 947,130,131,mistral_table,mistral_table,no
822,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",58,137,53,13 454,31 103,47,49,126,63,1 043 645,2 344 666,130,131,mistral_table,mistral_table,no
823,AUX. PRESTADOS A EMPRESAS E PESSOAS,38,166,115,20 575,38 319,18,19,97,77,927 784,1 914 202,130,131,mistral_table,mistral_table,no
824,DEMAIS GÉNEROS,61,337,110,46 050,311 444,35,37,252,193,1 931 193,4 233 880,130,131,mistral_table,mistral_table,no
825,NOVE HAMBURGO,760,3 617,2 288,541 548,1 953 092,818,879,5 004,3 316,88 919 044,324 613 884,130,131,mistral_table,mistral_table,no
826,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",103,412,170,108 997,428 647,207,218,1 590,1 077,50 890 777,177 279 415,130,131,mistral_table,mistral_table,no
827,AUXILIARES DOS TRANSPORTES,17,118,92,33 607,125 049,19,26,247,168,4 493 334,29 158 948,130,131,mistral_table,mistral_table,no
828,AUX. PRESTADOS A EMPRESAS E PESSOAS,109,714,530,111 415,321 664,114,128,938,719,10 614 728,31 007 095,130,131,mistral_table,mistral_table,no
829,DEMAIS GÉNEROS,531,2 373,1 476,287 529,1 077 732,478,507,2 229,1 352,22 920 205,87 168 428,130,131,mistral_table,mistral_table,no
830,PASSO FUNDO,735,3 363,2 158,321 749,1 057 064,667,691,2 691,1 640,20 795 597,79 348 907,130,131,mistral_table,mistral_table,no
831,ALIMENTAÇÃO,297,749,318,50 212,225 957,239,242,585,245,2 851 956,13 323 741,130,131,mistral_table,mistral_table,no
832,RADIODIFUSÃO E TELEVISÃO,3,91,89,11 412,79 972,7,7,146,139,1 920 489,15 354 545,130,131,mistral_table,mistral_table,no
833,AUX. PRESTADOS A EMPRESAS E PESSOAS,87,692,525,57 289,113 663,71,77,600,483,4 192 124,9 489 066,130,131,mistral_table,mistral_table,no
834,DEMAIS GÉNEROS,348,1 831,1 226,202 836,637 472,354,365,1 360,773,11 831 028,41 181 555,130,131,mistral_table,mistral_table,no
835,PELOTAS,987,4 490,2 673,429 575,1 648 795,956,1 016,5 012,3 473,39 735 447,143 614 354,130,131,mistral_table,mistral_table,no
836,ALIMENTAÇÃO,368,1 063,450,50 575,351 664,297,307,1 053,549,5 543 313,30 560 434,130,131,mistral_table,mistral_table,no
837,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",257,996,623,106 033,343 915,281,291,911,554,8 580 907,23 935 384,130,131,mistral_table,mistral_table,no
838,AUX. PRESTADOS A EMPRESAS E PESSOAS,94,667,472,64 484,159 373,101,110,944,781,7 044 919,20 682 667,130,131,mistral_table,mistral_table,no
839,DEMAIS GÉNEROS,268,1 764,1 128,198 483,793 843,277,308,2 104,1 589,18 566 308,68 435 869,130,131,mistral_table,mistral_table,no
840,RIO GRANDE,650,3 175,2 071,442 307,1 872 084,723,792,3 661,2 591,42 856 536,226 798 990,130,131,mistral_table,mistral_table,no
841,ALIMENTAÇÃO,322,834,337,50 281,330 683,338,349,934,477,4 873 745,31 423 762,130,131,mistral_table,mistral_table,no
842,AUXILIARES DOS TRANSPORTES,51,671,514,203 021,870 218,30,56,1 037,946,22 074 199,139 630 267,130,131,mistral_table,mistral_table,no
843,AUX. PRESTADOS A EMPRESAS E PESSOAS,55,374,290,55 124,123 662,72,81,361,251,3 826 713,11 937 337,130,131,mistral_table,mistral_table,no
844,DEMAIS GÉNEROS,222,1 296,930,133 881,547 521,283,306,1 329,917,12 081 879,43 807 624,130,131,mistral_table,mistral_table,no
845,SANTA CRUZ DO SUL,349,1 339,784,138 498,496 513,383,400,1 666,1 047,13 343 787,58 303 980,130,131,mistral_table,mistral_table,no
846,ALIMENTAÇÃO,117,339,153,21 460,133 795,133,136,374,155,1 772 848,10 787 376,130,131,mistral_table,mistral_table,no
847,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",114,382,229,38 348,127 706,103,106,336,197,2 931 867,8 696 385,130,131,mistral_table,mistral_table,no
848,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",13,37,18,5 649,18 704,31,32,186,138,1 626 819,7 935 756,130,131,mistral_table,mistral_table,no
849,DEMAIS GÉNEROS,105,581,384,73 041,218 308,116,126,770,557,7 012 253,30 884 463,130,131,mistral_table,mistral_table,no
850,SANTA MARIA,735,3 652,2 403,315 348,1 157 365,816,850,3 451,2 200,25 728 094,94 946 043,130,131,mistral_table,mistral_table,no
851,ALIMENTAÇÃO,307,880,413,46 808,283 073,243,253,793,438,4 246 398,22 631 345,130,131,mistral_table,mistral_table,no
852,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",168,778,524,74 084,222 360,211,216,682,386,5 100 154,14 337 968,130,131,mistral_table,mistral_table,no
853,RADIODIFUSÃO E TELEVISÃO,7,207,137,23 144,156 664,6,7,208,194,2 629 405,17 085 144,130,131,mistral_table,mistral_table,no
854,DEMAIS GÉNEROS,253,1 787,1 329,171 312,493 268,356,374,1 768,1 182,13 752 137,40 891 586,130,131,mistral_table,mistral_table,no
855,SANTO ANGELO,326,1 505,966,145 554,455 890,328,346,1 456,907,11 528 559,42 666 817,130,131,mistral_table,mistral_table,no
856,ALIMENTAÇÃO,110,333,132,14 638,86 898,118,120,365,158,1 359 157,7 610 647,130,131,mistral_table,mistral_table,no
857,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",99,333,203,36 265,90 471,100,105,284,151,2 809 766,6 555 357,130,131,mistral_table,mistral_table,no
858,AUXILIARES DOS TRANSPORTES,8,61,47,7 481,67 621,8,9,70,58,936 223,6 599 561,130,131,mistral_table,mistral_table,no
859,DEMAIS GÉNEROS,109,778,584,87 170,210 900,100,112,739,560,6 421 413,19 901 264,130,131,mistral_table,mistral_table,no
860,SÃO LEOPOLDO,455,2 256,1 483,242 462,810 473,488,512,2 647,1 817,22 438 955,84 110 902,130,131,mistral_table,mistral_table,no
861,ALIMENTAÇÃO,163,565,298,41 225,212 517,164,171,639,354,3 727 230,22 627 847,130,131,mistral_table,mistral_table,no
862,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",118,518,335,65 653,202 334,128,134,459,273,5 052 642,14 759 863,130,131,mistral_table,mistral_table,no
863,AUX. PRESTADOS A EMPRESAS E PESSOAS,52,405,320,51 441,149 984,52,55,573,463,4 934 550,12 299 717,130,131,mistral_table,mistral_table,no
864,DEMAIS GÉNEROS,122,768,530,84 332,245 588,144,152,976,727,6 724 533,34 423 475,130,131,mistral_table,mistral_table,no
865,URUGUAIANA,281,1 476,998,163 601,721 205,306,328,1 531,1 065,17 659 898,70 206 164,130,131,mistral_table,mistral_table,no
866,AUX. DA AGROPECUARIA E REFLORESTAMENTO,4,30,18,5 284,41 787,6,6,42,30,2 725 727,12 510 365,130,131,mistral_table,mistral_table,no
867,AUXILIARES DOS TRANSPORTES,14,106,87,13 280,61 336,17,23,167,144,2 208 650,10 499 660,130,131,mistral_table,mistral_table,no
868,AUX. PRESTADOS A EMPRESAS E PESSOAS,33,158,114,26 167,58 273,42,47,223,162,2 882 618,9 286 802,130,131,mistral_table,mistral_table,no
869,DEMAIS GÉNEROS,230,1 182,779,116 870,559 809,241,252,1 099,729,9 842 903,37 909 337,130,131,mistral_table,mistral_table,no
870,VIAMÃO,154,434,156,40 487,130 632,184,187,498,220,3 714 539,12 485 345,130,131,mistral_table,mistral_table,no
871,ALIMENTAÇÃO,52,140,31,7 764,50 058,65,66,151,52,884 864,5 185 087,130,131,mistral_table,mistral_table,no
872,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",39,71,18,6 812,16 477,47,48,104,43,978 013,2 294 119,130,131,mistral_table,mistral_table,no
873,AUX. PRESTADOS A EMPRESAS E PESSOAS,25,111,67,12 225,22 507,22,22,84,54,681 179,1 108 978,130,131,mistral_table,mistral_table,no
874,DEMAIS GÉNEROS,38,112,40,12 998,41 590,50,51,159,71,1 170 483,3 897 161,130,131,mistral_table,mistral_table,no
875,AGUDO,52,165,58,11 115,46 835,50,50,129,44,640 181,2 171 734,130,131,mistral_table,mistral_table,no
876,AJURICABA,36,67,9,3 972,19 517,40,40,90,22,560 479,2 229 393,130,131,mistral_table,mistral_table,no
877,ALECRIM,56,84,7,3 249,23 458,18,19,40,6,226 667,775 249,130,131,mistral_table,mistral_table,no
878,ALEGRETE,202,806,507,64 452,221 561,209,222,713,416,6 452 591,26 248 561,130,131,mistral_table,mistral_table,no
879,ALPESTRE,20,36,3,1 670,7 788,32,33,81,24,289 219,2 286 679,130,131,mistral_table,mistral_table,no
880,ANTA GORDA,19,51,8,2 296,19 837,17,17,46,9,224 495,751 287,130,131,mistral_table,mistral_table,no
881,ANTONIO PRADO,60,136,40,12 134,34 543,51,51,150,57,805 022,2 926 107,130,131,mistral_table,mistral_table,no
882,ARATIBA,32,96,28,5 907,43 439,42,43,103,22,552 092,2 184 987,130,131,mistral_table,mistral_table,no
883,ARROIO DO MEIO,58,226,120,14 770,67 862,67,68,164,54,824 766,3 599 711,130,131,mistral_table,mistral_table,no
884,ARROIO DOS RATOS,32,72,17,4 924,17 204,33,33,93,17,498 614,1 959 203,130,131,mistral_table,mistral_table,no
885,ARROIO DO TIGRE,32,79,23,3 025,13 363,34,36,84,30,364 020,1 176 886,130,131,mistral_table,mistral_table,no
886,ARROIO GRANDE,71,173,68,13 473,46 851,93,95,255,123,1 743 388,5 975 196,130,131,mistral_table,mistral_table,no
887,ARVOREZINHA,32,81,23,4 611,18 016,35,36,94,31,386 174,1 830 031,130,131,mistral_table,mistral_table,no
888,AUGUSTO PESTANA,30,74,26,3 647,15 058,41,42,102,36,508 023,1 666 139,130,131,mistral_table,mistral_table,no
889,BARÃO DE COTEGIPE,22,44,4,1 762,8 239,15,15,28,1,91 420,738 783,132,133,mistral_table,mistral_table,no
890,BARRACÃO,7,15,5,788,3 082,22,22,47,16,147 156,650 154,132,133,mistral_table,mistral_table,no
891,BARRA DO RIBEIRO,28,79,30,4 219,22 517,26,27,659,612,5 972 981,10 529 056,132,133,mistral_table,mistral_table,no
892,BARROS CASSAL,13,28,6,1 247,6 600,19,19,33,10,134 423,761 222,132,133,mistral_table,mistral_table,no
893,BENTO GONÇALVES,332,1 066,519,119 693,434 838,397,413,1 475,765,11 710 857,49 535 197,132,133,mistral_table,mistral_table,no
894,BOA VISTA DO BURICA,15,42,13,2 305,8 502,30,30,72,21,227 837,1 240 996,132,133,mistral_table,mistral_table,no
895,BOM JESUS,52,139,58,9 739,36 281,56,55,170,75,734 512,2 755 675,132,133,mistral_table,mistral_table,no
896,BOM PRINCÍPIO,-,-,-,-,-,22,23,40,8,344 867,1 195 393,132,133,mistral_table,mistral_table,no
897,BOM RETIRO DO SUL,40,81,31,5 682,25 011,37,37,90,27,299 269,1 459 822,132,133,mistral_table,mistral_table,no
898,BOSSOROCA,20,48,16,2 962,13 679,20,20,44,14,277 888,2 251 738,132,133,mistral_table,mistral_table,no
899,BRAGA,14,29,8,1 708,8 404,16,16,26,6,349 950,725 938,132,133,mistral_table,mistral_table,no
900,BUTIA,63,159,55,10 041,42 129,57,59,151,64,599 910,4 431 832,132,133,mistral_table,mistral_table,no
901,CAÇAPAVA DO SUL,105,300,140,18 613,79 211,74,79,253,142,1 588 793,5 352 822,132,133,mistral_table,mistral_table,no
902,CACEQUI,64,140,41,11 728,39 422,65,65,162,51,744 018,2 905 939,132,133,mistral_table,mistral_table,no
903,CACHOEIRA DO SUL,327,1 289,729,102 023,359 172,287,299,1 276,793,9 713 941,32 625 491,132,133,mistral_table,mistral_table,no
904,CACHOEIRINHA,145,718,403,70 807,349 612,166,175,548,282,5 024 021,15 547 222,132,133,mistral_table,mistral_table,no
905,CACIQUE DOBLE,2,(A),(A),(X),(A),7,7,20,7,70 022,199 497,132,133,mistral_table,mistral_table,no
906,CAIBATE,14,36,13,2 460,7 718,17,17,48,21,473 089,1 324 668,132,133,mistral_table,mistral_table,no
907,CAIÇARA,9,19,1,882,2 600,15,15,33,7,154 737,579 077,132,133,mistral_table,mistral_table,no
908,CAMAQUA,183,552,250,54 406,209 139,217,222,600,284,5 284 161,34 444 751,132,133,mistral_table,mistral_table,no
909,CAMBARA DO SUL,23,41,5,1 743,8 984,41,41,87,29,575 276,1 910 856,132,133,mistral_table,mistral_table,no
910,CAMPINA DAS MISSÕES,11,27,4,1 775,6 041,21,21,56,19,444 050,1 010 444,132,133,mistral_table,mistral_table,no
911,CAMPINAS DO SUL,35,72,8,1 832,11 292,35,35,76,15,291 143,1 302 973,132,133,mistral_table,mistral_table,no
912,CAMPO BOM,92,324,188,45 261,199 480,133,143,823,561,23 947 261,65 235 101,132,133,mistral_table,mistral_table,no
913,CAMPO NOVO,17,42,4,1 860,9 568,25,26,68,15,331 546,1 315 834,132,133,mistral_table,mistral_table,no
914,CANDELARIA,93,278,130,21 097,82 394,73,74,180,70,1 077 305,4 245 971,132,133,mistral_table,mistral_table,no
915,CANDIDO GODOI,8,24,6,1 485,4 550,10,10,23,7,99 596,388 047,132,133,mistral_table,mistral_table,no
916,CANELA,136,786,495,71 165,336 662,98,102,639,459,5 676 670,23 499 435,132,133,mistral_table,mistral_table,no
917,CANGUÇU,68,250,99,19 940,95 644,53,56,205,119,1 180 211,4 831 961,132,133,mistral_table,mistral_table,no
918,CAPÃO DA CANDA,-,-,-,-,-,147,157,593,312,3 195 736,15 114 144,132,133,mistral_table,mistral_table,no
919,CAPÃO DO LEÃO,-,-,-,-,-,10,13,73,53,1 123 657,4 416 691,132,133,mistral_table,mistral_table,no
920,CARAZINHO,372,1 526,1 002,150 331,468 839,317,329,1 123,617,9 472 379,28 567 855,132,133,mistral_table,mistral_table,no
921,CARLOS BARBOSA,46,127,48,8 187,41 759,40,42,122,68,1 294 206,3 355 594,132,133,mistral_table,mistral_table,no
922,CASCA,49,129,41,8 591,30 711,56,56,124,33,912 877,2 639 312,132,133,mistral_table,mistral_table,no
923,CATUIPE,20,68,21,6 242,16 891,42,43,107,21,612 143,2 470 162,132,133,mistral_table,mistral_table,no
924,CERRO LARGO,94,287,140,24 806,106 850,68,68,217,105,1 702 533,6 868 877,132,133,mistral_table,mistral_table,no
925,CHAPADA,40,96,29,5 419,26 550,40,40,104,33,653 031,2 495 775,132,133,mistral_table,mistral_table,no
926,CHARQUEADAS,-,-,-,-,-,84,90,232,121,1 038 165,7 756 005,132,133,mistral_table,mistral_table,no
927,CHIAPETA,11,25,6,2 189,9 081,18,18,42,10,168 905,713 241,132,133,mistral_table,mistral_table,no
928,CIRIACO,40,84,3,3 314,12 651,18,18,29,3,81 491,912 213,132,133,mistral_table,mistral_table,no
929,COLORADO,19,56,19,4 037,19 184,20,21,43,12,121 775,611 961,132,133,mistral_table,mistral_table,no
930,CONDOR,9,31,5,1 261,7 381,21,21,68,25,285 976,1 345 504,132,133,mistral_table,mistral_table,no
931,CONSTANTINA,69,154,30,6 807,27 491,90,90,175,38,972 254,3 308 963,132,133,mistral_table,mistral_table,no
932,CORONEL BICACO,31,77,19,3 793,13 61,28,29,70,25,428 618,1 220 630,132,133,mistral_table,mistral_table,no
933,COTIPORA,-,-,-,-,-,11,11,22,6,81 647,390 480,132,133,mistral_table,mistral_table,no
934,CRISSIUMAL,58,137,53,10 325,32 90,39,39,99,37,655 289,2 465 840,132,133,mistral_table,mistral_table,no
935,CRUZ ALTA,827,869,620,83 643,387 40,300,315,1 279,723,11 979 983,45 630 173,132,133,mistral_table,mistral_table,no
936,CRUZEIRO DO SUL,17,63,32,5 456,14 636,26,28,66,18,422 948,1 274 103,134,135,mistral_table,mistral_table,no
937,DAVID CANABARRO,12,33,1,1 510,4 911,8,8,20,5,126 600,459 133,134,135,mistral_table,mistral_table,no
938,DOIS IRMÃOS,54,164,72,16 802,74 931,57,58,163,67,1 367 314,5 511 516,134,135,mistral_table,mistral_table,no
939,DOM FELICIANO,20,51,11,2 270,7 542,15,15,35,5,104 237,748 563,134,135,mistral_table,mistral_table,no
940,DOM PEDRITO,105,387,229,32 422,108 590,151,154,461,273,2 672 014,9 137 225,134,135,mistral_table,mistral_table,no
941,DONA FRANCISCA,7,17,3,1 219,2 924,7,7,13,4,51 270,159 878,134,135,mistral_table,mistral_table,no
942,ENCANTADO,93,362,177,23 416,111 078,118,119,444,247,1 733 833,15 863 969,134,135,mistral_table,mistral_table,no
943,ENCRUZILHADA DO SUL,63,156,74,15 888,42 117,62,63,173,85,957 411,3 211 690,134,135,mistral_table,mistral_table,no
944,ERECHIM,355,1 436,829,142 609,528 454,385,401,1 355,745,11 920 452,47 625 366,134,135,mistral_table,mistral_table,no
945,HERVAL,48,72,7,4 876,15 217,17,18,32,8,216 482,757 189,134,135,mistral_table,mistral_table,no
946,ERVAL GRANDE,21,49,5,957,7 296,25,25,52,4,116 865,614 861,134,135,mistral_table,mistral_table,no
947,ERVAL SECO,31,90,28,5 313,17 314,35,35,78,22,381 904,1 379 979,134,135,mistral_table,mistral_table,no
948,ESMERALDA,12,23,7,1 547,8 696,15,15,26,7,228 247,766 165,134,135,mistral_table,mistral_table,no
949,ESPUMOSO,77,184,63,13 067,51 676,55,56,134,48,776 532,3 260 728,134,135,mistral_table,mistral_table,no
950,ESTÂNCIA VELHA,51,598,513,63 066,181 493,99,99,977,839,9 260 116,30 815 463,134,135,mistral_table,mistral_table,no
951,ESTEIO,167,714,455,65 771,220 115,182,189,822,525,6 206 068,22 388 135,134,135,mistral_table,mistral_table,no
952,ESTRELA,147,611,344,61 504,240 502,133,143,543,270,4 610 298,19 200 507,134,135,mistral_table,mistral_table,no
953,FARROUPILHA,146,559,313,59 587,202 282,184,186,682,382,5 476 680,19 242 366,134,135,mistral_table,mistral_table,no
954,FAXINAL DO SOTURNO,50,127,42,8 460,33 627,35,35,80,34,530 530,2 123 513,134,135,mistral_table,mistral_table,no
955,FELIZ,55,127,54,10 136,40 899,51,54,129,51,754 199,3 475 736,134,135,mistral_table,mistral_table,no
956,FLORES DA CUNHA,59,164,70,13 665,50 693,80,81,164,43,949 633,3 995 734,134,135,mistral_table,mistral_table,no
957,FONTOURA XAVIER,21,78,22,2 464,16 879,31,31,96,17,297 169,2 141 267,134,135,mistral_table,mistral_table,no
958,FORNIQUEIRO,13,38,13,2 670,8 697,22,22,50,12,129 727,620 012,134,135,mistral_table,mistral_table,no
959,FORTALEZA DOS VALOS,-,-,-,-,-,10,10,21,-,120 739,442 227,134,135,mistral_table,mistral_table,no
960,FREDERICO WESTPHALEN,112,419,224,30 798,135 467,136,138,386,173,2 320 851,11 026 083,134,135,mistral_table,mistral_table,no
961,GARIBALDI,109,323,141,27 429,109 355,139,142,377,157,2 919 567,12 350 049,134,135,mistral_table,mistral_table,no
962,GAURAMA,26,50,12,2 455,10 155,44,44,96,24,397 993,1 821 451,134,135,mistral_table,mistral_table,no
963,GENERAL CAMARA,20,34,6,2 252,12 971,30,30,57,3,106 394,1 514 702,134,135,mistral_table,mistral_table,no
964,GETULIO VARGAS,115,256,91,18 770,66 853,83,86,217,83,1 142 295,6 617 236,134,135,mistral_table,mistral_table,no
965,GIRUA,75,214,101,17 271,62 787,81,82,230,84,1 719 314,7 712 306,134,135,mistral_table,mistral_table,no
966,GRAMADO,124,700,504,76 109,330 071,161,165,973,680,9 115 324,43 568 302,134,135,mistral_table,mistral_table,no
967,GUAIBA,193,672,375,75 052,320 142,241,246,1 538,1 149,10 028 040,27 969 063,134,135,mistral_table,mistral_table,no
968,GUAPORE,83,246,102,19 683,62 175,99,100,327,161,1 230 199,6 313 409,134,135,mistral_table,mistral_table,no
969,GUARANI DAS MISSÕES,30,76,29,6 532,26 580,36,36,81,16,520 002,1 978 363,134,135,mistral_table,mistral_table,no
970,HORIZONTINA,69,199,103,17 494,68 223,93,95,260,108,2 097 068,7 162 418,134,135,mistral_table,mistral_table,no
971,HUMAITA,29,73,17,2 928,14 864,24,24,54,15,312 185,1 277 623,134,135,mistral_table,mistral_table,no
972,IBIAÇA,13,29,5,2 707,8 612,11,11,19,4,65 931,286 490,134,135,mistral_table,mistral_table,no
973,IBIRAIARAS,15,54,21,2 472,9 637,24,24,50,12,251 593,822 911,134,135,mistral_table,mistral_table,no
974,IBIRUBA,81,251,124,25 077,73 450,106,111,297,138,2 173 407,7 831 624,134,135,mistral_table,mistral_table,no
975,IGREJINHA,48,154,63,12 376,56 969,77,79,206,75,2 070 192,7 784 989,134,135,mistral_table,mistral_table,no
976,IJUI,235,1 266,844,140 554,541 654,293,303,1 255,804,10 376 499,34 006 391,134,135,mistral_table,mistral_table,no
977,ILOPOLIS,17,30,1,1 051,5 951,10,10,21,2,79 425,255 425,134,135,mistral_table,mistral_table,no
978,INDEPENDÊNCIA,6,11,4,894,2 240,10,10,21,3,92 793,494 291,134,135,mistral_table,mistral_table,no
979,IRAI,63,194,100,13 511,55 586,49,53,175,90,826 083,3 894 520,134,135,mistral_table,mistral_table,no
980,ITAQUI,88,348,175,29 652,164 397,99,100,328,158,2 175 895,8 163 797,134,135,mistral_table,mistral_table,no
981,ITATIBA DO SUL,9,16,2,788,4 007,14,15,37,6,111 436,589 463,134,135,mistral_table,mistral_table,no
982,IVOTI,33,103,42,15 131,66 174,49,51,193,121,2 546 979,11 535 640,134,135,mistral_table,mistral_table,no
983,JACUTINGA,21,46,2,1 512,10 127,21,21,44,4,191 668,1 076 406,136,137,mistral_table,mistral_table,no
984,JAGUARÃO,104,310,153,33 928,126 013,100,103,319,187,2 249 635,12 459 614,136,137,mistral_table,mistral_table,no
985,JAGUARI,45,88,13,6 617,34 861,40,41,97,16,285 215,1 806 761,136,137,mistral_table,mistral_table,no
986,JOIA,-,-,-,-,-,25,26,56,7,222 215,1 172 649,136,137,mistral_table,mistral_table,no
987,JULIO DE CASTILHOS,78,245,117,19 621,76 775,119,124,294,128,2 522 667,10 186 168,136,137,mistral_table,mistral_table,no
988,LAGOA VERMELHA,125,428,205,35 518,146 138,121,124,396,189,2 602 767,8 791 408,136,137,mistral_table,mistral_table,no
989,LAJADO,263,1 032,558,97 184,322 138,288,302,1 065,571,9 909 793,30 365 121,136,137,mistral_table,mistral_table,no
990,LAVRAS DO SUL,18,45,12,2 744,9 920,26,26,58,24,219 785,1 262 643,136,137,mistral_table,mistral_table,no
991,LIBERATO SALZANO,26,48,9,2 321,14 102,19,19,46,19,227 290,992 417,136,137,mistral_table,mistral_table,no
992,MACHADINHO,10,22,2,1 138,6 048,33,33,82,43,274 033,1 261 334,136,137,mistral_table,mistral_table,no
993,MARAU,112,339,130,24 830,82 862,97,99,174,37,644 852,4 016 199,136,137,mistral_table,mistral_table,no
994,MARCELINO RAMOS,28,72,21,3 631,17 567,16,16,32,10,143 709,856 057,136,137,mistral_table,mistral_table,no
995,MARIANO MORO,11,24,-,444,4 234,10,10,31,3,116 140,714 190,136,137,mistral_table,mistral_table,no
996,MATA,12,22,-,1 016,4 059,18,18,44,3,232 501,686 410,136,137,mistral_table,mistral_table,no
997,MAXIMILIANO DE ALMEIDA,18,37,2,2 332,7 774,50,50,115,43,776 900,2 805 327,136,137,mistral_table,mistral_table,no
998,MIRAGUAI,10,25,7,1 626,5 319,5,5,8,-,53 685,133 416,136,137,mistral_table,mistral_table,no
999,MONTENEGRO,204,767,462,83 554,255 554,173,176,556,297,3 255 322,13 204 134,136,137,mistral_table,mistral_table,no
1000,MOSTARDAS,29,83,21,5 424,23 636,38,39,123,71,1 454 948,2 926 806,136,137,mistral_table,mistral_table,no
