order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_commercialization_1980,salaries_withdrawals_other_compensation_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,commercialization_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_commercialization_1985,salaries_withdrawals_other_compensation_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,commercialization_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
142,"FERRAGENS, MAT. ELETR. E ELETRÔNICO",152,2 038,1 076,443 663,10 490 491,10 440 198,112,156,1 920 037,29 837,528 032,990 629,1 023 634 555,86,87,mistral_table,pdf_text_layout,no
143,"VEÍCULOS NOVOS E USADOS, PECAS",40,694,429,128 977,3 777 290,3 753 458,32,49,659 413,10 436,377 322,521 401,317 248 295,86,87,mistral_table,pdf_text_layout,no
144,MAG. E EQUIP. DE USO INDUSTRIAL,35,711,403,213 026,4 308 566,4 275 184,36,47,528 324,14 013,172 242,485 612,231 723 806,86,87,mistral_table,pdf_text_layout,no
145,COMBUSTÍVEIS E LUBRIFICANTES,11,72,42,14 691,838 170,836 854,8,9,(F),(F),(X),CE),(EI,86,87,mistral_table,pdf_text_layout,no
146,"PAPELARIAS, LIVRARIAS",49,592,301,135 948,2 525 895,2 517 169,43,60,745,457,11 822 753,240 025 029,237 082 477,86,87,mistral_table,pdf_text_layout,no
147,MERC. EM GERAL - INC. ALIMENTÍCIOS,4,16,4,1 885,46 006,46 000,1,1,CCl,CB),(X),(8),(8),86,87,mistral_table,pdf_text_layout,no
148,MERC. EM GERAL - EXC. ALIMENTÍCIOS,11,216,88,53 499,4 344 044,4 340 786,5,11,412,229,4 141 531,157 224 544,156. ~16 437,86,87,mistral_table,pdf_text_layout,no
149,ARTIGOS DIVERSOS,44,338,182,63 936,1 236 314,1 234 420,63,70,759,468,6 118 285,117 725 107,115 164 813,86,87,mistral_table,pdf_text_layout,no
150,ARTIGOS USADOS,45,296,118,27 876,721 690,720 649,46,53,336,228,2 816 535,74 967 363,74 944 630,86,87,mistral_table,pdf_text_layout,no
151,CARATINGA,593,1 814,768,112 994,2 873 730,2 860 553,645,688,2 301 160,11,350 315,300 084 741,297 841 332,86,87,mistral_table,pdf_text_layout,no
152,COMÉRCIO VARGÍSTA,550,1 551,661,91 480,2 105 911,2 093 059,610 648,2 072,1 008,9 986 490,221 68S,974 219,495 389,86,87,mistral_table,pdf_text_layout,no
153,"PROD. ALIMENTÍCIOS, BEBIDAS E FUMO",290,481,66,17 667,277 815,277 067,311,320,596 103,2 0!18 225,38 861 929,38,849 629,86,87,mistral_table,pdf_text_layout,no
154,"VEÍCULOS NOVOS E USADOS, PECAS",27,111,61,6 485,291 217,290 370,,,,,,,,86,87,mistral_table,pdf_text_layout_partial,yes
155,COMBUSTÍVEIS E LUBRIFICANTES,12,107,73,8 552,364 305,359 754,14,14,131 101,636 488,36 694 634,36 591,3.01,86,87,mistral_table,pdf_text_layout,no
156,DEMAIS GÉNEROS,221,852,471,58 476,1 172 699,1 165 868,241,267,1 106 683,s 595 585,91 078 900,90,639 785,86,87,mistral_table,pdf_text_layout,no
157,COMERCIO ATACADISTA,39,230,107,15 697,767 819,767 494,35,40,229,152,1 363 825,78 395 767,78 345 943,88,89,mistral_table,mistral_table,no
158,CONTAGEM,1 250,7 737,4 001,976 718,26 748 189,26 419 448,1 620,1 896,12 383,7 180,134 111 193,3 938 688 499,3 910 564 457,88,89,mistral_table,mistral_table,no
159,COMERCIO VAREJISTA,1 023,5 245,2 504,574 216,10 674 021,10 530 609,1 343,1 537,7 887,4 388,73 042 766,1 391 485 541,1 379 601 064,88,89,mistral_table,mistral_table,no
160,"VEICULOS NOVOS E USADOS, PECAS",71,664,327,127 757,2 985 118,2 956 881,119,143,1 127,850,15 106 990,469 874 059,463 574 601,88,89,mistral_table,mistral_table,no
161,COMBUSTIVEIS E LUBRIFICANTES,27,869,384,127 436,2 317 975,2 257 802,14,23,1 064,798,15 884 458,242 294 374,241 613 550,88,89,mistral_table,mistral_table,no
162,MERC. EM GERAL - INC. ALIMENTICIOS,31,733,628,48 817,1 248 359,1 229 098,13,30,1 321,511,14 521 197,306 961 405,306 629 777,88,89,mistral_table,mistral_table,no
163,DEMAIS-GENEROS,894,2 979,1 165,270 206,4 122 569,4 086 828,1 197,1 341,4 375,2 229,27 530 121,372 355 703,367 783 136,88,89,mistral_table,mistral_table,no
164,COMERCIO ATACADISTA,220,2 329,1 489,362 126,16 074 168,15 888 839,277,342,3 948,2 743,49 202 763,2 544 884 764,2 530 963 393,88,89,mistral_table,mistral_table,no
165,DIVINOPOLIS,972,3 955,2 071,307 125,7 596 446,7 545 107,948,1 055,4 828,2 778,31 665 501,779 423 852,775 085 762,88,89,mistral_table,mistral_table,no
166,COMERCIO VAREJISTA,903,3 374,1 779,247 796,5 784 985,5 734 521,884,985,4 201,2 394,26 385 377,564 754 028,561 377 378,88,89,mistral_table,mistral_table,no
167,"FERNAGENS, MAT. ELETR. E ELECTRONICO",79,367,200,27 869,768 379,763 715,80,84,449,244,2 782 210,70 290 183,70 153 653,88,89,mistral_table,mistral_table,no
168,"VEICULOS NOVOS E USADOS, PECAS",38,425,262,48 425,1 383 082,1 361 406,53,58,554,266,6 209 444,145 036 230,144 010 431,88,89,mistral_table,mistral_table,no
169,COMBUSTIVEIS E LUBRIFICANTES,23,189,126,15 886,670 980,667 912,24,27,206,156,1 461 041,69 740 086,66 024 408,88,89,mistral_table,mistral_table,no
170,DEMAIS-GENEROS,763,2 393,1 191,155 616,2 962 544,2 941 788,727,816,2 992,1 728,15 932 682,282 687 529,281 188 886,88,89,mistral_table,mistral_table,no
171,COMERCIO ATACADISTA,65,661,292,55 452,1 811 461,1 810 586,64,69,599,384,4 798 007,214 667 853,213 708 384,88,89,mistral_table,mistral_table,no
172,GOVERNADOR VALADARES,1 252,6 163,3 185,555 827,15 174 051,15 098 322,1 270,1 434,7 626,5 026,52 968 545,1 562 884 127,1 553 508 353,88,89,mistral_table,mistral_table,no
173,COMERCIO VAREJISTA,1 142,5 195,2 710,434 361,7 903 575,7 839 828,1 185,1 323,6 657,4 412,42 785 011,948 172 546,940 131 693,88,89,mistral_table,mistral_table,no
174,"VEICULOS NOVOS E USADOS, PECAS",81,606,270,83 952,1 749 308,1 709 742,108,121,785,531,6 821 905,217 867 329,213 861 745,88,89,mistral_table,mistral_table,no
175,COMBUSTIVEIS E LUBRIFICANTES,39,347,218,33 767,927 232,917 967,42,47,566,475,4 296 444,200 466 862,199 465 781,88,89,mistral_table,mistral_table,no
176,MERC. EM GERAL - INC. ALIMENTICIOS,22,383,337,38 653,854 133,854 122,11,25,444,412,2 621 363,102 363 157,102 361 254,88,89,mistral_table,mistral_table,no
177,DEMAIS-GENEROS,1 000,3 857,1 885,277 989,4 372 902,4 357 997,1 024,1 130,4 862,2 994,29 045 299,427 475 198,424 442 913,88,89,mistral_table,mistral_table,no
178,COMERCIO ATACADISTA,103,894,474,106 108,7 270 476,7 258 494,85,105,830,614,8 307 965,614 711 581,613 376 660,88,89,mistral_table,mistral_table,no
179,IPATINGA,798,3 151,1 737,248 833,5 212 620,5 175 462,729,845,4 058,2 686,23 608 233,519 346 343,513 231 222,88,89,mistral_table,mistral_table,no
180,COMERCIO VAREJISTA,775,2 961,1 667,230 058,4 813 345,4 777 077,702,812,3 773,2 509,20 649 186,426 364 078,421 345 271,88,89,mistral_table,mistral_table,no
181,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",281,568,147,30 525,527 934,527 120,218,234,735,353,3 707 721,74 082 604,73 841 890,88,89,mistral_table,mistral_table,no
182,"FERNAGENS, MAT. ELETR. E ELECTRONICO",61,338,197,33 569,785 770,776 412,59,71,484,338,2 846 783,62 180 035,61 142 173,88,89,mistral_table,mistral_table,no
183,COMBUSTIVEIS E LUBRIFICANTES,16,157,100,15 234,909 871,909 436,8,12,160,145,1 111 734,58 436 170,58 085 427,88,89,mistral_table,mistral_table,no
184,DEMAIS-GENEROS,417,1 898,1 223,150 730,2 589 770,2 564 109,417,495,2 394,1 673,12 982 948,231 665 269,228 275 781,88,89,mistral_table,mistral_table,no
185,COMERCIO ATACADISTA,20,150,70,12 487,399 275,398 385,27,31,243,177,2 437 871,92 982 265,91 885 951,88,89,mistral_table,mistral_table,no
186,JUIZ DE FORA,2 395,12 189,6 662,1 183 447,23 840 743,23 607 388,2 376,2 707,14 380,8 974,113 112 374,1 921 881 599,1 899 001 532,88,89,mistral_table,mistral_table,no
187,COMERCIO VAREJISTA,2 217,10 366,5 953,944 588,16 628 602,16 469 282,2 251,2 540,12 680,7 947,93 509 837,1 492 214 380,1 472 611 268,88,89,mistral_table,mistral_table,no
188,"TECIDOS, VESTUARIO E ARMARINHO",397,2 193,1 512,190 985,2 126 292,2 116 598,435,505,2 963,2 103,18 309 441,202 164 765,201 926 176,88,89,mistral_table,mistral_table,no
189,"VEICULOS NOVOS E USADOS, PECAS",95,662,338,104 058,3 101 267,3 049 608,105,115,978,576,9 497 079,276 034 456,266 310 558,88,89,mistral_table,mistral_table,no
190,MERC. EM GERAL - INC. ALIMENTICIOS,24,810,706,61 550,2 261 776,2 254 946,16,34,1 222,999,12 342 267,241 184 960,240 946 480,88,89,mistral_table,mistral_table,no
191,DEMAIS-GENEROS,1 701,6 701,3 397,587 995,9 139 267,9 048 130,1 695,1 886,7 517,4 269,53 361 050,772 830 199,763 428 044,88,89,mistral_table,mistral_table,no
192,COMERCIO ATACADISTA,166,1 618,709,204 403,7 212 141,7 138 106,125,157,1 559,1 008,17 453 000,429 196 670,426 390 264,88,89,mistral_table,mistral_table,no
193,MONTES ELAROS,1 165,4 807,2 631,430 476,11 486 786,11 449 302,1 371,1 488,6 684,3 807,40 609 972,1 207 840 050,1 194 064 037,88,89,mistral_table,mistral_table,no
194,COMERCIO VAREJISTA,1 087,4 287,2 349,351 600,7 585 108,7 554 065,1 322,1 414,6 081,3 503,34 832 771,818 501 458,808 156 803,88,89,mistral_table,mistral_table,no
195,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",458,787,154,49 282,1 229 298,1 222 709,603,622,1 361,424,4 697 534,98 176 395,97 319 700,88,89,mistral_table,mistral_table,no
196,"VEICULOS NOVOS E USADOS, PECAS",56,428,222,56 588,1 494 839,1 492 345,72,77,796,497,7 183 084,193 217 276,189 233 386,88,89,mistral_table,mistral_table,no
197,MAG. E EQUIP. DE USO INDUSTRIAL,21,252,139,29 234,565 863,553 783,21,28,227,122,2 482 459,95 711 528,93 545 065,88,89,mistral_table,mistral_table,no
198,DEMAIS-GENEROS,552,2 820,1 834,216 496,4 295 108,4 285 228,626,687,3 697,2 460,20 469 694,431 396 259,428 058 642,88,89,mistral_table,mistral_table,no
199,COMERCIO ATACADISTA,61,424,282,58 654,3 901 678,3 895 237,49,60,444,304,3 930 741,389 338 592,385 907 234,88,89,mistral_table,mistral_table,no
200,POÇOS DE CALDAS,751,3 263,1 716,300 620,8 458 406,8 397 753,754,839,4 123,2 565,30 861 470,904 932 096,900 339 806,88,89,mistral_table,mistral_table,no
201,COMERCIO VAREJISTA,710,2 809,1 555,228 520,4 527 947,4 469 113,730,809,3 679,2 293,24 978 794,496 124 088,491 586 184,88,89,mistral_table,mistral_table,no
202,"PROD. FARMACÊUTICOS, ODONT. E VETER",23,191,145,16 855,211 277,210 628,34,41,264,179,2 679 841,83 981 495,83 970 384,88,89,mistral_table,mistral_table,no
203,"VEICULOS NOVOS E USADOS, PECAS",39,275,109,59 752,1 038 395,1 000 980,44,53,413,232,5 029 771,110 414 899,107 019 700,88,89,mistral_table,mistral_table,no
204,COMBUSTIVEIS E LUBRIFICANTES,21,168,113,12 049,897 121,894 215,23,24,210,162,1 291 895,58 936 304,56 825 354,88,89,mistral_table,mistral_table,no
205,DEMAIS-GENEROS,627,2 175,1 188,165 864,2 581 154,2 563 290,629,691,2 792,1 720,15 977 287,242 791 390,241 770 746,88,89,mistral_table,mistral_table,no
206,COMERCIO ATACADISTA,33,313,161,43 419,3 930 459,3 928 640,24,27,371,272,3 737 562,408 808 008,408 753 622,88,89,mistral_table,mistral_table,no
207,SETE LAGOAS,663,3 357,1 808,273 193,5 815 727,5 750 935,668,790,4 395,2 770,26 926 608,603 888 689,594 407 708,88,89,mistral_table,mistral_table,no
208,COMERCIO VAREJISTA,638,3 146,1 715,251 290,5 359 565,5 297 324,643,763,4 192,2 629,25 505 535,548 045 170,538 867 498,88,89,mistral_table,mistral_table,no
209,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",261,674,241,34 085,753 846,753 106,240,272,766,364,3 550 106,74 749 929,74 587 893,88,89,mistral_table,mistral_table,no
210,"VEICULOS NOVOS E USADOS, PECAS",43,529,264,61 698,1 220 099,1 175 933,59,66,611,441,6 721 595,160 541 802,153 883 706,88,89,mistral_table,mistral_table,no
211,MERC. EM GERAL - INC. ALIMENTICIOS,16,312,259,19 949,760 474,757 711,8,18,571,534,2 678 719,96 794 989,96 794 969,88,89,mistral_table,mistral_table,no
212,DEMAIS-GENEROS,318,1 631,951,135 558,2 625 146,2 610 572,336,407,2 044,1 290,12 555 115,215 958 470,213 600 930,88,89,mistral_table,mistral_table,no
213,COMERCIO ATACADISTA,19,149,88,13 230,456 162,453 611,25,26,193,141,1 220 588,55 843 519,55 540 210,88,89,mistral_table,mistral_table,no
214,TEOFILLO OTONI,741,3 268,1 759,250 818,5 613 754,5 594 656,725,799,3 693,2 374,22 544 716,481 555 862,478 960 869,88,89,mistral_table,mistral_table,no
215,COMERCIO VAREJISTA,697,2 832,1 528,209 656,4 140 187,4 121 166,694,754,3 265,2 082,19 019 577,377 280 388,374 833 592,88,89,mistral_table,mistral_table,no
216,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",405,787,154,32 535,514 064,513 727,388,397,831,267,3 166 974,55 548 159,55 449 979,88,89,mistral_table,mistral_table,no
217,"VEICULOS NOVOS E USADOS, PECAS",98,661,173,37 763,862 546,861 385,41,44,463,322,4 120 775,94 214 164,92 522 493,88,89,mistral_table,mistral_table,no
218,COMBUSTIVEIS E LUBRIFICANTES,19,171,124,13 366,555 963,546 066,19,23,207,173,1 392 323,52 016 550,51 862 745,88,89,mistral_table,mistral_table,no
219,DEMAIS-GENEROS,235,1 571,1 077,125 992,2 207 620,2 199 785,246,290,1 774,1 320,10 339 505,175 501 515,174 998 375,88,89,mistral_table,mistral_table,no
220,,,,,,,,31,42,403,292,2 893 736,104 275 474,104 127 277,90,91,missing,mistral_table,yes
221,UBERABA,1 433,6 100,2 964,557 556,11 719 762,11 694 036,1 513,1 730,7 917,4 792,55 557 831,1 079 966 883,1 071 794 214,90,91,mistral_table,mistral_table,no
222,COMERCIO VAREJISTA,1 332,5 209,2 733,444 314,10 264 020,10 241 299,1 473,1 668,7 284,4 495,49 778 650,933 778 663,925 879 222,90,91,mistral_table,mistral_table,no
223,"TECIDOS, VESTUARIO E ARMARINHO",289,1 110,649,92 341,1 050 573,1 049 625,324,367,1 603,1 081,9 798 596,108 511 299,108 342 422,90,91,mistral_table,mistral_table,no
224,"VEICULOS NOVOS E USADOS, PECAS",56,367,217,41 930,2 016 421,2 009 543,64,73,640,376,6 791 439,192 255 932,188 099 651,90,91,mistral_table,mistral_table,no
225,COMBUSTIVEIS E LUBRIFICANTES,38,339,248,34 913,1 668 222,1 659 635,43,52,498,387,3 745 486,125 930 442,124 082 283,90,91,mistral_table,mistral_table,no
226,DEMAIS GÉNEROS,949,3 393,1 619,275 130,5 528 804,5 522 496,1 042,1 176,4 543,2 651,29 443 129,507 080 990,505 354 866,90,91,mistral_table,mistral_table,no
227,COMERCIO ATACADISTA,51,415,229,38 197,1 455 742,1 452 737,40,49,443,296,3 303 543,146 160 915,145 914 992,90,91,mistral_table,mistral_table,no
228,UBERLANDIA,1 894,11 299,5 773,1 288 096,43 220 814,43 008 056,2 001,2 328,16 294,10 244,162 246 337,5 332 213 995,5 300 246 897,90,91,mistral_table,mistral_table,no
229,COMERCIO VAREJISTA,1 664,7 714,4 328,707 165,15 325 793,15 207 699,1 842,2 091,11 417,7 365,85 132 011,1 742 129 788,1 716 992 936,90,91,mistral_table,mistral_table,no
230,"VEICULOS NOVOS E USADOS, PECAS",103,683,394,97 922,3 379 056,3 357 116,149,175,1 476,946,15 367 689,422 773 983,411 918 689,90,91,mistral_table,mistral_table,no
231,COMBUSTIVEIS E LUBRIFICANTES,47,458,296,49 664,1 773 313,1 759 657,58,65,771,593,8 288 043,242 017 041,238 034 720,90,91,mistral_table,mistral_table,no
232,MERC. EM GERAL - INC. ALIMENTICIOS,16,824,587,75 801,1 706 634,1 704 109,18,32,930,751,7 767 297,240 639 610,237 579 437,90,91,mistral_table,mistral_table,no
233,DEMAIS GÉNEROS,1 498,5 749,3 051,483 778,8 466 790,8 386 817,1 617,1 819,8 240,5 075,53 708 982,836 699 154,829 460 090,90,91,mistral_table,mistral_table,no
234,COMERCIO ATACADISTA,168,2 478,1 436,397 344,27 895 021,27 800 357,159,197,3 799,2 854,59 341 237,3 589 903 784,3 583 253 961,90,91,mistral_table,mistral_table,no
235,ABADIA DOS DOURADOS,27,60,11,4 260,77 980,77 552,42,44,93,17,269 934,7 417 942,7 298 790,90,91,mistral_table,mistral_table,no
236,ABAETE,147,383,113,23 362,612 852,609 358,143,152,402,168,2 201 990,51 259 743,50 986 170,90,91,mistral_table,mistral_table,no
237,ABRE CAMPO,74,150,41,6 748,136 370,133 850,75,81,213,66,704 087,15 713 386,15 017 028,90,91,mistral_table,mistral_table,no
238,ACAIACA,14,16,-,624,6 916,6 916,13,13,16,3,60 712,651 620,651 620,90,91,mistral_table,mistral_table,no
239,ACUCENA,105,182,9,7 122,136 921,136 921,92,93,184,75,1 112 212,7 854 850,7 806 030,90,91,mistral_table,mistral_table,no
240,AGUA BOA,33,73,26,3 459,56 365,55 645,108,108,195,55,550 033,8 122 326,8 122 326,90,91,mistral_table,mistral_table,no
241,AGUA COMPRIDA,11,22,2,2 431,24 555,24 555,6,8,22,12,319 095,2 665 790,2 663 605,90,91,mistral_table,mistral_table,no
242,AGUANIL,10,10,-,480,4 817,4 817,15,15,29,5,83 246,1 104 613,1 038 848,90,91,mistral_table,mistral_table,no
243,AGUAS FORMOSAS,81,167,52,7 888,125 510,123 104,76,82,205,93,1 115 798,17 303 906,17 191 223,90,91,mistral_table,mistral_table,no
244,AGUAS VERMELHAS,77,116,8,6 570,134 173,134 173,73,74,90,14,364 093,5 997 263,5 984 943,90,91,mistral_table,mistral_table,no
245,AIMORES,141,362,143,23 047,558 694,557 631,123,130,356,175,2 025 423,49 623 732,49 306 662,90,91,mistral_table,mistral_table,no
246,AIURUOCA,36,73,8,3 425,69 033,68 384,42,43,81,20,427 688,5 467 128,5 464 175,90,91,mistral_table,mistral_table,no
247,ALAGOA,12,16,-,716,11 319,11 319,12,14,25,4,88 940,1 653 583,1 653 583,90,91,mistral_table,mistral_table,no
248,ALBERTINA,10,11,-,593,8 782,8 782,5,7,17,2,47 289,935 978,935 978,90,91,mistral_table,mistral_table,no
249,ALEM PARAIBA,236,1 035,501,93 711,1 588 170,1 584 464,201,234,1 049,540,8 222 333,265 205 027,263 899 023,90,91,mistral_table,mistral_table,no
250,ALFENAS,342,1 149,455,92 823,2 484 380,2 470 885,354,394,1 396,653,8 673 062,260 993 130,259 380 391,90,91,mistral_table,mistral_table,no
251,ALMEHARA,209,486,149,24 008,466 699,466 348,213,227,564,235,2 910 539,67 089 937,66 895 751,90,91,mistral_table,mistral_table,no
252,ALPERCATA,17,45,5,1 678,52 042,49 961,19,20,74,43,285 064,9 150 200,9 134 480,90,91,mistral_table,mistral_table,no
253,ALPINOPOLIS,106,164,36,7 691,259 724,258 607,97,101,189,88,1 120 963,28 255 060,27 714 730,90,91,mistral_table,mistral_table,no
254,ALTEROSA,53,127,12,5 289,130 764,130 227,60,61,153,36,530 992,12 528 388,12 453 112,90,91,mistral_table,mistral_table,no
255,ALTO RIO DOCE,49,71,7,4 302,68 727,68 727,55,55,113,9,351 056,9 261 561,9 261 561,90,91,mistral_table,mistral_table,no
256,ALVARENGA,18,30,-,848,12 079,12 002,18,18,34,4,81 080,1 980 089,1 970 396,90,91,mistral_table,mistral_table,no
257,ALVINOPOLIS,64,208,62,14 970,339 388,339 388,60,62,111,27,601 115,14 294 044,14 294 044,90,91,mistral_table,mistral_table,no
258,ALVORADA DE MINAS,5,5,-,232,1 432,1 432,4,4,6,-,19 324,127 772,107 572,90,91,mistral_table,mistral_table,no
259,AMPARO DO SERRA,31,36,3,1 960,14 520,14 520,26,28,43,3,169 153,1 725 043,1 725 043,90,91,mistral_table,mistral_table,no
260,ANDRADAS,196,546,184,32 841,2 481 192,2 473 213,170,178,527,224,2 745 123,116 632 758,116 593 979,90,91,mistral_table,mistral_table,no
261,ANDRE FERNANDES,29,60,2,3 111,130 617,130 617,24,25,42,13,201 041,6 711 237,6 707 037,90,91,mistral_table,mistral_table,no
262,ANDRELANDIA,102,229,67,10 268,263 208,260 860,75,79,171,56,821 702,21 783 689,21 690 074,90,91,mistral_table,mistral_table,no
263,ANTONIO CARLOS,17,58,15,4 326,89 429,89 429,25,26,67,22,245 771,5 671 441,5 656 406,90,91,mistral_table,mistral_table,no
264,ANTONIO DIAS,28,60,14,3 097,81 305,81 305,24,24,58,19,220 699,8 369 260,7 783 136,90,91,mistral_table,mistral_table,no
265,ANTONIO PRADO DE MINAS,5,10,-,288,2 964,2 964,8,8,14,1,38 176,452 126,452 126,90,91,mistral_table,mistral_table,no
266,ARACAI,6,10,3,554,9 271,9 271,4,5,14,4,48 842,619 440,619 440,90,91,mistral_table,mistral_table,no
267,ARACITABA,7,15,-,336,3 082,3 052,7,7,12,-,24 637,686 095,686 095,90,91,mistral_table,mistral_table,no
268,ARACUAI,112,360,140,15 676,314 080,314 080,124,130,412,149,1 686 554,37 058 999,36 627 392,90,91,mistral_table,mistral_table,no
269,ARAGUARI,662,2 176,896,176 683,3 418 269,3 379 065,648,709,2 947,1 376,19 361 662,425 272 914,416 283 296,92,93,mistral_table,mistral_table,no
270,ARANTINA,15,35,2,1 061,23 643,23 643,16,16,44,1,87 100,1 952 588,1 946 388,92,93,mistral_table,mistral_table,no
271,ARAPONGA,23,30,-,1 033,9 326,9 276,33,33,53,5,136 052,2 823 625,2 812 098,92,93,mistral_table,mistral_table,no
272,ARAPUA,15,31,-,797,13 301,13 183,17,17,30,1,96 717,1 612 244,1 596 244,92,93,mistral_table,mistral_table,no
273,ARAUJOS,29,67,15,2 855,77 546,77 395,31,31,89,20,298 842,11 172 301,11 172 301,92,93,mistral_table,mistral_table,no
274,ARAXA,407,1 576,745,134 463,3 619 504,3 613 457,384,431,2 020,1 149,14 670 437,318 201 988,315 056 693,92,93,mistral_table,mistral_table,no
275,ARCEBURGO,47,117,52,7 667,217 236,215 640,35,39,111,47,624 980,18 740 640,18 657 524,92,93,mistral_table,mistral_table,no
276,ARCOS,146,395,90,23 367,407 268,405 187,154,160,382,137,2 035 497,54 358 340,53 165 778,92,93,mistral_table,mistral_table,no
277,AREADO,79,178,32,6 387,185 651,185 321,85,95,203,53,721 351,19 858 276,19 854 016,92,93,mistral_table,mistral_table,no
278,ARGIRITA,16,38,18,2 490,58 014,57 980,13,13,27,10,119 127,2 322 010,2 318 770,92,93,mistral_table,mistral_table,no
279,ARINOS,50,93,20,3 211,90 199,89 918,67,71,198,33,506 851,13 550 572,13 532 688,92,93,mistral_table,mistral_table,no
280,ASTOLFO DUTRA,104,237,73,15 422,232 077,232 077,98,103,252,93,1 130 737,17 796 506,17 538 607,92,93,mistral_table,mistral_table,no
281,ATALEIA,94,116,2,5 048,64 526,64 184,64,67,106,16,385 932,7 988 122,7 890 621,92,93,mistral_table,mistral_table,no
282,AUGUSTO DE LIMA,33,37,1,1 751,13 259,13 242,21,21,25,.4,97 746,1 375 311,1 370 872,92,93,mistral_table,mistral_table,no
283,BAEPENDI,100,299,130,19 232,464 082,463 040,94,103,339,179,1 883 885,36 727 545,36 548 883,92,93,mistral_table,mistral_table,no
284,BALDIM,34,87,19,4 109,60 846,60 303,30,31,50,11,185 124,3 591 903,3 591 903,92,93,mistral_table,mistral_table,no
285,BAMBUI,123,417,170,22 212,597 878,590 775,129,135,414,181,1 889 011,42 252 135,42 047 948,92,93,mistral_table,mistral_table,no
286,BANDEIRA,28,35,2,1 275,11 298,11 298,23,23,33,3,159 761,3 093 649,3 091 249,92,93,mistral_table,mistral_table,no
287,BANDEIRA DO SUL,18,28,2,1 272,47 425,47 425,10,10,20,5,90 861,3 445 912,3 445 912,92,93,mistral_table,mistral_table,no
288,BARÃO DE COCAIS,72,239,121,16 455,267 469,267 315,86,95,315,157,1 355 692,26 551 085,26 551 085,92,93,mistral_table,mistral_table,no
289,BARÃO DE MONTE ALTO,31,56,3,1 692,19 164,18 964,41,42,70,12,180 309,2 243 426,2 243 426,92,93,mistral_table,mistral_table,no
290,BARBACENA,525,2 630,1 513,233 259,5 050 008,5 024 218,505,611,2 962,1 874,20 534 694,388 397 013,384 611 353,92,93,mistral_table,mistral_table,no
291,BARRA LONGA,38,63,10,3 274,88 755,87 982,31,32,64,12,348 374,7 560 367,7 309 983,92,93,mistral_table,mistral_table,no
