order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_service_activity_1980,salaries_withdrawals_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_service_activity_1985,salaries_withdrawals_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
632,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",747,2 874,1 811,261 334,658 997,1 177,1 190,3 840,2 350,32 422 949,79 902 958,194,195,mistral_table,mistral_table,no
633,"PESSOAIS, DE HIGIENE E ESTÉTICA PESSOAL",136,445,269,40 433,104 550,167,170,520,303,3 385 517,9 166 105,194,195,mistral_table,mistral_table,no
634,PESSOAIS,57,185,102,14 502,56 190,90,93,270,148,1 842 729,5 109 830,194,195,mistral_table,mistral_table,no
635,HIGIENE E DE ESTÉTICA PESSOAL,79,280,167,25 931,48 360,77,77,250,155,1 542 788,4 056 275,194,195,mistral_table,mistral_table,no
636,"RADIODIFUSÃO, TELEVISÃO E DIVERSÕES",110,860,551,75 929,205 427,129,137,756,562,5 344 523,15 985 156,194,195,mistral_table,mistral_table,no
637,RADIODIFUSÃO E TELEVISÃO,14,485,331,47 740,98 317,16,17,400,350,3 252 290,8 503 647,194,195,mistral_table,mistral_table,no
638,DIVERSÕES,96,375,220,28 189,107 110,113,120,359,212,2 082 233,7 481 509,194,195,mistral_table,mistral_table,no
639,AUXILIARES DIVERSOS,562,6 327,4 686,896 876,2 829 959,411,478,7 584,6 091,91 651 577,351 028 160,194,195,mistral_table,mistral_table,no
640,AUX. DA AGROPECUARIA E REFLORESTAMENTO,114,1 091,682,260 135,509 842,5,8,881,574,22 703 210,38 910 693,194,195,mistral_table,mistral_table,no
641,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",105,395,178,53 734,241 412,85,98,789,600,9 223 797,76 813 808,194,195,mistral_table,mistral_table,no
642,"AUX. FINANC., SEGUROS E CAPITALIZAÇÃO",9,28,11,2 046,10 207,1,3,7,4,57 820,249 186,194,195,mistral_table,mistral_table,no
643,AUXILIARES DOS TRANSPORTES,40,806,377,100 729,378 263,14,37,1 014,926,20 458 842,127 826 021,194,195,mistral_table,mistral_table,no
644,"AUX. CONSTRUÇÃO, OBRAS, GEODÉSIA, ETC",25,461,323,116 345,904 573,15,21,589,269,6 709 082,34 742 605,194,195,mistral_table,mistral_table,no
645,"AUX. DE LIMPEZA, HIGIENIZAÇÃO, ETC",17,1 903,1 818,117 948,223 709,20,23,1 245,1 197,5 922 452,17 107 555,194,195,mistral_table,mistral_table,no
646,AUX. PRESTADOS A EMPRESAS E PESSOAS,185,1 583,1 169,192 537,417 570,212,228,2 859,2 415,24 412 216,48 788 420,194,195,mistral_table,mistral_table,no
647,AUXILIARES DA SAÚDE,67,280,128,53 402,144 383,59,60,200,116,2 164 158,6 589 872,194,195,mistral_table,mistral_table,no
648,"COMPRA, VENDA, ADMINISTRAÇÃO BENS IMÓVEIS",45,311,135,36 141,116 418,42,42,265,153,2 152 079,7 880 575,194,195,mistral_table,mistral_table,no
649,COMPRA E VENDA DE BENS IMÓVEIS,36,217,88,25 152,91 007,25,25,125,73,929 336,2 790 622,194,195,mistral_table,mistral_table,no
650,"ADMINISTRAÇÃO, LOCAÇÃO, ETC",9,94,47,10 989,26 411,17,17,140,80,1 222 743,5 089 953,194,195,mistral_table,mistral_table,no
651,NATAL,1 196,9 425,6 326,1 030 597,3 541 286,1 405,1 480,12 116,8 985,118 275 108,459 538 186,194,195,mistral_table,mistral_table,no
652,ALOJAMENTO E ALIMENTAÇÃO,415,2 257,1 374,181 665,864 140,599,618,3 378,2 298,23 455 813,150 644 251,194,195,mistral_table,mistral_table,no
653,ALOJAMENTO,47,748,532,59 165,245 606,49,55,1 125,943,8 317 855,35 298 488,194,195,mistral_table,mistral_table,no
654,ALIMENTAÇÃO,368,1 509,842,122 500,618 534,550,563,2 253,1 355,15 137 958,115 345 763,194,195,mistral_table,mistral_table,no
655,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",344,1 557,1 018,145 483,388 389,407,414,1 550,1 009,15 273 835,37 868 428,194,195,mistral_table,mistral_table,no
656,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",344,1 557,1 018,145 483,388 389,407,414,1 550,1 009,15 273 835,37 868 428,194,195,mistral_table,mistral_table,no
657,"PESSOAIS, DE HIGIENE E ESTÉTICA PESSOAL",64,232,142,19 012,56 788,81,83,297,192,2 024 712,5 317 501,194,195,mistral_table,mistral_table,no
658,PESSOAIS,29,117,73,8 872,34 558,37,39,149,98,1 073 010,2 806 150,194,195,mistral_table,mistral_table,no
659,HIGIENE E DE ESTÉTICA PESSOAL,35,115,69,10 140,22 230,44,44,148,94,951 702,2 511 351,194,195,mistral_table,mistral_table,no
660,"RADIODIFUSÃO, TELEVISÃO E DIVERSÕES",30,546,352,53 453,135 347,22,27,316,264,3 072 177,9 169 438,194,195,mistral_table,mistral_table,no
661,RADIODIFUSÃO E TELEVISÃO,9,397,258,40 249,78 986,6,7,228,203,2 522 298,6 456 375,194,195,mistral_table,mistral_table,no
662,DIVERSÕES,21,149,94,13 204,56 361,16,20,88,61,549 879,2 713 063,194,195,mistral_table,mistral_table,no
663,AUXILIARES DIVERSOS,303,4 571,3 328,598 465,1 991 012,256,298,6 329,5 085,72 421 275,248 648 258,196,197,mistral_table,mistral_table,no
664,AUX. DA AGROPECUARIA E REFLORESTAMENTO,10,384,88,93 229,62 412,1,2,(F),(F),(X),(G),196,197,mistral_table,mistral_table,no
665,"AUX. COMERCIO, LOCAÇÃO DE BENS E SERVIÇOS",88,340,151,49 118,220 466,75,87,655,493,6 832 511,45 082 190,196,197,mistral_table,mistral_table,no
666,"AUX. FINANC., SEGUROS E CAPITALIZAÇÃO",8,26,11,2 046,10 207,1,3,(B),(A),(X),(B),196,197,mistral_table,mistral_table,no
667,AUXILIARES DOS TRANSPORTES,19,326,176,60 476,173 755,10,17,476,386,8 852 249,82 648 719,196,197,mistral_table,mistral_table,no
668,"AUX. CONSTRUÇÃO, OBRAS, GEODESIA, ETC",20,404,281,110 366,883 543,11,15,496,183,5 673 513,19 213 241,196,197,mistral_table,mistral_table,no
669,"AUX. DE LIMPEZA, HIGIENIZAÇÃO, ETC",14,1 799,1 719,111 841,206 473,13,16,217,1 177,5 747 125,16 650 855,196,197,mistral_table,mistral_table,no
670,AUX. PRESTADOS A EMPRESAS E PESSOAS,108,1 122,818,131 776,324 313,117,129,2 497,2 199,21 356 617,42 368 369,196,197,mistral_table,mistral_table,no
671,AUXILIARES DA SAÚDE,35,168,84,39 610,109 843,28,29,115,75,1 328 964,4 316 001,196,197,mistral_table,mistral_table,no
672,"COMPRA, VENDA, ADMINISTRAÇÃO BENS INDÍCEIS",40,262,172,32 519,105 610,40,40,246,137,2 027 296,7 590 310,196,197,mistral_table,mistral_table,no
673,COMPRA E VENDA DE BENS INDÍCEIS,33,162,74,22 857,81 674,23,23,106,57,804 553,2 500 357,196,197,mistral_table,mistral_table,no
674,"ADMINISTRAÇÃO, LOCAÇÃO, ETC",7,80,38,9 862,23 936,17,17,140,80,1 222 743,5 089 953,196,197,mistral_table,mistral_table,no
675,MOSSORO,312,1 664,1 052,151 670,481 885,463,475,1 988,1 302,13 964 892,58 964 005,196,197,mistral_table,mistral_table,no
676,ALIMENTAÇÃO,99,387,188,26 081,131 304,179,181,583,318,3 449 161,14 161 409,196,197,mistral_table,mistral_table,no
677,"REFARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",108,430,291,38 874,90 410,190,192,595,366,4 712 892,10 763 146,196,197,mistral_table,mistral_table,no
678,"AUX. CONSTRUÇÃO, OBRAS, GEODESIA, ETC",4,55,42,5 979,21 030,2,4,88,85,1 010 546,15 461 597,196,197,mistral_table,mistral_table,no
679,DEMAIS GÉNEROS,101,792,531,80 736,239 141,93,98,722,533,4 792 293,18 547 853,196,197,mistral_table,mistral_table,no
680,ACARI,22,112,86,16 333,32 891,21,21,68,38,344 430,981 320,196,197,mistral_table,mistral_table,no
681,AÇU,48,191,125,25 861,56 247,39,40,117,57,1 051 908,2 567 732,196,197,mistral_table,mistral_table,no
682,AFONSO BEZERRA,8,20,6,1 713,6 279,19,19,46,24,273 610,997 000,196,197,mistral_table,mistral_table,no
683,AQUA NOVA,-,-,-,-,-,1,1,(A),(A),(X),(A),196,197,mistral_table,mistral_table,no
684,ALEXANDRIA,7,20,11,3 354,8 362,13,13,40,21,361 880,1 152 200,196,197,mistral_table,mistral_table,no
685,ALMINO AFONSO,5,16,7,1 972,5 111,7,7,24,9,104 860,413 000,196,197,mistral_table,mistral_table,no
686,ALTO DO RODRIGUES,-,-,-,-,-,8,8,34,16,70 300,323 600,196,197,mistral_table,mistral_table,no
687,ANGICOS,18,66,39,6 934,23 875,29,29,86,38,581 380,2 605 276,196,197,mistral_table,mistral_table,no
688,ANTONIO MARTINS,1,(B),(B),(X),(B),1,1,(A),(A),(X),(A),196,197,mistral_table,mistral_table,no
689,APODI,28,100,58,10 842,31 962,44,45,130,62,796 137,2 882 263,196,197,mistral_table,mistral_table,no
690,AREIA BRANCA,23,261,150,38 235,192 831,44,47,549,461,10 117 664,40 107 344,196,197,mistral_table,mistral_table,no
691,ARES,2,(B),(A),(X),(A),-,-,-,-,-,-,196,197,mistral_table,mistral_table,no
692,AUGUSTO SEVERO,13,33,13,2 009,6 641,29,29,78,41,269 000,1 101 000,196,197,mistral_table,mistral_table,no
693,BAIA FORMOSA,4,6,-,436,1 819,3,3,14,2,21 158,109 210,196,197,mistral_table,mistral_table,no
694,BARAUNA,-,-,-,-,-,9,9,34,20,159 340,592 663,196,197,mistral_table,mistral_table,no
695,BARCELONA,6,12,4,1 052,4 221,7,7,21,9,142 038,328 880,196,197,mistral_table,mistral_table,no
696,BOM JESUS,5,13,6,580,2 126,4,4,11,3,91 200,215 720,196,197,mistral_table,mistral_table,no
697,BREJINHO,1,(A),(A),(X),(B),-,-,-,-,-,-,196,197,mistral_table,mistral_table,no
698,CAICO,83,446,304,44 034,109 193,156,158,521,341,3 687 090,11 838 894,196,197,mistral_table,mistral_table,no
699,CAMPO REDONDO,5,12,6,2 355,4 570,11,11,28,10,98 400,643 100,196,197,mistral_table,mistral_table,no
700,CANQUARETAMA,12,42,21,3 733,10 558,17,17,69,37,214 871,982 616,196,197,mistral_table,mistral_table,no
701,CARAÚBAS,15,63,41,4 446,23 421,34,34,95,49,744 940,1 998 900,196,197,mistral_table,mistral_table,no
702,CARNAUBA DOS DANTAS,5,12,6,1 118,2 880,20,20,58,27,346 544,820 380,196,197,mistral_table,mistral_table,no
703,CARNAUBAIS,-,-,-,-,-,5,5,15,7,51 600,164 370,196,197,mistral_table,mistral_table,no
704,CEARA-MIRIM,27,89,39,7 084,26 880,40,40,106,55,612 895,2 999 102,196,197,mistral_table,mistral_table,no
705,CERRO CORA,4,13,5,1 388,5 348,3,3,8,3,59 200,208 680,196,197,mistral_table,mistral_table,no
706,CORONEL EZEQUIEL,2,(B),(A),(X),(B),10,10,20,10,137 600,560 900,196,197,mistral_table,mistral_table,no
707,CORONEL JOÃO PESSOA,1,(A),(A),(X),(B),1,1,(A),(A),(X),(A),196,197,mistral_table,mistral_table,no
708,CRUZETA,10,29,19,3 599,10 714,20,21,50,24,465 548,1 335 923,196,197,mistral_table,mistral_table,no
709,CURRAIS NOVOS,82,272,156,25 659,86 323,87,89,295,164,1 846 266,7 630 789,196,197,mistral_table,mistral_table,no
710,DOUTOR SEVERIANO,1,(A),(A),(X),(B),2,2,(B),(A),(X),(A),196,197,mistral_table,mistral_table,no
711,EDUARDO GOMES,52,348,234,37 314,167 518,56,63,348,260,4 403 693,36 747 472,196,197,mistral_table,mistral_table,no
712,ENCANTO,-,-,-,-,-,3,3,16,12,32 245,209 800,196,197,mistral_table,mistral_table,no
713,EQUADOR,2,(A),(A),(X),(A),7,7,21,8,59 860,179 200,196,197,mistral_table,mistral_table,no
714,ESPIRITO SANTO,2,(B),(A),(X),(A),3,3,6,3,8 400,43 000,196,197,mistral_table,mistral_table,no
715,EXTREMOZ,2,(C),(B),(X),(B),1,1,(C),(C),(X),(B),196,197,mistral_table,mistral_table,no
716,FELIPE QUERRA,1,(A),(A),(X),(A),3,3,8,1,33 860,159 528,196,197,mistral_table,mistral_table,no
717,FLORANIA,13,24,11,3 297,9 954,15,15,36,12,197 660,589 620,198,199,mistral_table,mistral_table,no
718,FRANCISCO DANTAS,2,(B),(A),(X),(B),3,3,6,3,62 460,229 800,198,199,mistral_table,mistral_table,no
719,FRUTUOSO GOMES,6,11,4,909,3 281,7,7,15,7,17 600,126 000,198,199,mistral_table,mistral_table,no
720,GOIANINHA,9,23,9,2 120,9 272,16,16,57,32,509 022,1 284 057,198,199,mistral_table,mistral_table,no
721,GOVERNADOR DIX-SEPT ROSADO,7,15,3,1 582,6 499,8,8,21,10,216 400,918 400,198,199,mistral_table,mistral_table,no
722,GROSSOS,8,17,1,704,4 036,5,5,19,11,65 279,249 955,198,199,mistral_table,mistral_table,no
723,GUANARE,2,(A),(A),(X),(A),11,11,22,11,103 400,878 680,198,199,mistral_table,mistral_table,no
724,IELMO MARINHO,-,-,-,-,-,4,4,16,4,95 440,659 530,198,199,mistral_table,mistral_table,no
725,IPANGUACU,5,16,7,1 310,6 661,29,29,62,25,130 911,726 191,198,199,mistral_table,mistral_table,no
726,IPUEIRA,-,-,-,-,-,2,2,(A),(A),(X),(A),198,199,mistral_table,mistral_table,no
727,ITAU,4,12,7,2 161,8 307,16,16,34,16,135 760,472 600,198,199,mistral_table,mistral_table,no
728,JAÇANÁ,5,9,4,932,2 867,17,17,36,17,152 850,679 600,198,199,mistral_table,mistral_table,no
729,JARDÁIRA,2,(B),(B),(X),(B),-,-,-,-,-,-,198,199,mistral_table,mistral_table,no
730,JANDUIS,2,(B),(A),(X),(A),19,19,33,20,183 200,805 300,198,199,mistral_table,mistral_table,no
731,JANUÁRIO CICCO,6,20,10,466,2 018,5,5,11,6,63 800,205 800,198,199,mistral_table,mistral_table,no
732,JAPI,2,(B),(A),(X),(A),6,6,13,7,98 200,280 060,198,199,mistral_table,mistral_table,no
733,JARDIM DE ANGICOS,1,(A),(A),(X),(A),-,-,-,-,-,-,198,199,mistral_table,mistral_table,no
734,JARDIM DE PIRANHAS,7,24,15,2 636,8 966,26,26,92,62,669 760,2 955 400,198,199,mistral_table,mistral_table,no
735,JARDIM DO SERIDO,21,63,28,4 275,16 168,30,34,91,44,481 293,1 157 517,198,199,mistral_table,mistral_table,no
736,JOÃO CAMARA,30,86,49,13 377,33 760,15,16,56,24,168 981,1 279 861,198,199,mistral_table,mistral_table,no
737,JOÃO DIAS,2,(B),(A),(X),(A),-,-,-,-,-,-,198,199,mistral_table,mistral_table,no
738,JOSE DA PENHA,4,9,3,410,2 115,9,9,25,9,73 300,285 000,198,199,mistral_table,mistral_table,no
739,JUCURUTU,15,63,29,4 056,14 562,85,85,199,107,1 118 515,4 369 814,198,199,mistral_table,mistral_table,no
740,LAGOA DE PEDRAS,3,8,3,284,1 008,-,-,-,-,-,-,198,199,mistral_table,mistral_table,no
741,LAGOA DE VELHOS,-,-,-,-,-,6,6,16,7,56 578,168 651,198,199,mistral_table,mistral_table,no
742,LAGOA NOVA,5,15,7,1 593,5 735,1,1,(A),(A),(X),(A),198,199,mistral_table,mistral_table,no
743,LAGOA SALGADA,7,15,3,405,1 111,2,2,(A),(A),(X),(A),198,199,mistral_table,mistral_table,no
744,LAJES,16,49,28,3 890,14 563,16,16,44,18,120 195,478 171,198,199,mistral_table,mistral_table,no
745,LAJES PINTADAS,4,7,3,913,3 502,5,5,11,6,99 900,420 448,198,199,mistral_table,mistral_table,no
746,LUCRECIA,1,(A),(A),(X),(A),15,15,39,15,97 100,335 000,198,199,mistral_table,mistral_table,no
747,LUIS GOMES,5,13,6,1 657,5 831,8,8,18,10,28 240,146 800,198,199,mistral_table,mistral_table,no
748,MACAIBA,41,108,42,6 700,18 558,77,79,246,91,1 339 818,5 037 480,198,199,mistral_table,mistral_table,no
749,MACAU,38,151,83,11 436,47 925,32,33,86,45,679 484,2 651 943,198,199,mistral_table,mistral_table,no
750,MARCELINO VIEIRA,8,15,6,1 059,3 055,7,7,14,5,57 100,211 300,198,199,mistral_table,mistral_table,no
751,MARTINS,9,23,14,4 512,12 996,9,9,23,10,195 438,486 126,198,199,mistral_table,mistral_table,no
752,MAXARANQUAPE,-,-,-,-,-,12,12,27,13,133 350,606 618,198,199,mistral_table,mistral_table,no
753,MESSIAS TARGINO,4,14,4,123,767,5,5,13,4,113 000,282 800,198,199,mistral_table,mistral_table,no
754,MONTANHAS,5,12,4,811,2 784,2,2,(A),(A),(X),(A),198,199,mistral_table,mistral_table,no
755,MONTE ALEGRE,3,7,2,714,2 399,6,6,17,5,111 500,539 087,198,199,mistral_table,mistral_table,no
756,NISCA FLORESTA,4,20,7,685,8 164,7,7,23,3,131 296,1 148 670,198,199,mistral_table,mistral_table,no
757,NOVA CRUZ,36,100,41,8 762,22 497,52,54,148,73,1 012 566,2 932 239,198,199,mistral_table,mistral_table,no
758,OLHO-D'AGUA DO BORGES,1,(A),(A),(X),(B),22,22,62,26,256 950,918 210,198,199,mistral_table,mistral_table,no
759,OURO BRANCO,6,14,7,1 394,3 716,6,6,16,9,164 900,449 000,198,199,mistral_table,mistral_table,no
760,PARAU,4,10,5,668,3 594,12,12,33,13,180 300,919 900,198,199,mistral_table,mistral_table,no
761,PARAZINHO,2,(B),(A),(X),(B),1,1,(A),(A),(X),(A),198,199,mistral_table,mistral_table,no
762,PARELHAS,22,80,46,6 716,18 898,58,59,169,80,1 359 997,3 862 066,198,199,mistral_table,mistral_table,no
763,PASSA E FICA,2,(A),(A),(X),(A),,,,,,,198,199,mistral_table,missing,yes
764,PATU,14,40,26,3 974,8 484,25,25,85,48,529 430,1 923 100,200,201,mistral_table,mistral_table,no
765,PAU DOS FERROS,56,242,139,27 276,63 656,111,112,293,153,1 911 798,6 993 269,200,201,mistral_table,mistral_table,no
766,PEDRA GRANDE,-,-,-,-,-,2,2,(A),(A),(X),(A),200,201,mistral_table,mistral_table,no
767,PEDRA PRETA,1,(A),(A),(X),(A),-,-,-,-,-,-,200,201,mistral_table,mistral_table,no
768,PEDRO AVELINO,7,20,15,2 517,7 223,36,36,95,44,479 020,1 820 600,200,201,mistral_table,mistral_table,no
769,PEDRO VELHO,5,17,4,838,2 472,3,3,4,1,19 500,92 700,200,201,mistral_table,mistral_table,no
770,PENDENCIAS,5,18,7,1 589,8 935,39,39,116,59,564 900,3 348 680,200,201,mistral_table,mistral_table,no
771,PILÕES,-,-,-,-,-,1,1,(A),(A),(X),(A),200,201,mistral_table,mistral_table,no
772,POÇO BRANCO,1,(A),(A),(X),(A),20,20,45,25,293 020,1 618 900,200,201,mistral_table,mistral_table,no
773,PORTALEGRE,5,11,7,1 649,4 201,3,3,5,2,25 156,66 297,200,201,mistral_table,mistral_table,no
774,PRESIDENTE JUSCELINO,4,7,4,1 895,3 139,2,2,(B),(A),(X),(A),200,201,mistral_table,mistral_table,no
775,PUREZA,1,(A),(A),(X),(A),2,2,(A),(A),(X),(A),200,201,mistral_table,mistral_table,no
776,RAFAEL FERNANDES,-,-,-,-,-,7,7,16,9,172 810,329 500,200,201,mistral_table,mistral_table,no
777,RAFAEL GODEIRO,4,6,4,1 337,2 573,4,4,12,6,31 100,200 100,200,201,mistral_table,mistral_table,no
778,RIACHO DA CRUZ,-,-,-,-,-,2,2,(A),(A),(X),(B),200,201,mistral_table,mistral_table,no
779,RIACHO DE SANTANA,-,-,-,-,-,6,6,12,6,16 100,107 000,200,201,mistral_table,mistral_table,no
780,RIACHUELO,3,7,2,330,3 335,3,3,8,3,28 200,104 740,200,201,mistral_table,mistral_table,no
781,RODOLFO FERNANDES,2,(A),(A),(X),(A),4,4,8,4,77 460,240 965,200,201,mistral_table,mistral_table,no
782,RUY BARBOSA,2,(B),(A),(X),(A),7,7,17,8,35 200,146 000,200,201,mistral_table,mistral_table,no
783,SANTA CRUZ,35,115,56,9 836,31 744,90,93,239,119,1 283 117,3 491 459,200,201,mistral_table,mistral_table,no
784,SANTANA DO MATOS,12,38,25,3 444,14 405,28,30,82,37,358 800,1 814 000,200,201,mistral_table,mistral_table,no
785,SANTANA DO SERIDO,1,(A),(A),(X),(A),3,3,6,2,48 000,150 460,200,201,mistral_table,mistral_table,no
786,SANTO ANTONIO,24,90,49,7 371,29 170,26,30,90,49,771 093,1 995 039,200,201,mistral_table,mistral_table,no
787,SÃO BENTO DO NORTE,1,(A),(A),(X),(A),4,4,13,4,26 600,167 860,200,201,mistral_table,mistral_table,no
788,SÃO BENTO DO TRAIRI,4,10,5,552,1 911,4,4,10,6,64 920,221 750,200,201,mistral_table,mistral_table,no
789,SÃO FERNANDO,1,(A),(A),(X),(B),-,-,-,-,-,-,200,201,mistral_table,mistral_table,no
790,SÃO FRANCISCO DO OESTE,-,-,-,-,-,11,11,21,10,230 420,505 320,200,201,mistral_table,mistral_table,no
791,SÃO GONÇALO DO AMARANTE,10,50,33,4 415,27 302,9,9,28,13,129 632,968 900,200,201,mistral_table,mistral_table,no
792,SÃO JOÃO DO SABUGI,9,24,10,1 830,6 955,22,22,51,26,282 900,958 600,200,201,mistral_table,mistral_table,no
793,SÃO JOSE DE MIPIBU,31,81,32,6 007,23 478,32,33,100,47,643 463,3 193 862,200,201,mistral_table,mistral_table,no
794,SÃO JOSE DO CAMPESTRE,21,58,31,3 482,12 834,18,19,50,31,467 080,1 418 290,200,201,mistral_table,mistral_table,no
795,SÃO JOSE DO SERIDO,6,14,7,1 106,4 821,8,8,18,10,181 300,789 900,200,201,mistral_table,mistral_table,no
796,SÃO MIGUEL,10,38,20,4 225,12 963,52,54,150,60,791 184,3 110 615,200,201,mistral_table,mistral_table,no
797,SÃO PAULO DO POTENDO,24,81,44,5 044,17 517,58,56,162,85,459 233,2 689 250,200,201,mistral_table,mistral_table,no
798,SÃO PEDRO,4,9,5,306,916,6,6,17,6,61 200,196 000,200,201,mistral_table,mistral_table,no
799,SÃO RAFAEL,5,9,1,659,2 081,5,5,14,2,33 840,293 740,200,201,mistral_table,mistral_table,no
800,SÃO TOMÉ,13,35,17,3 053,9 947,16,16,45,18,175 400,775 620,200,201,mistral_table,mistral_table,no
801,SÃO VICENTE,7,11,3,930,3 191,12,13,27,9,154 085,553 220,200,201,mistral_table,mistral_table,no
802,SERRA DE SÃO BENTO,-,-,-,-,-,2,2,(B),(A),(X),(A),200,201,mistral_table,mistral_table,no
803,SERRA NEGRA DO NORTE,5,17,13,2 393,6 837,12,12,30,15,101 550,417 602,200,201,mistral_table,mistral_table,no
804,SERRINHA,-,-,-,-,-,1,1,(A),(A),(X),(A),200,201,mistral_table,mistral_table,no
805,SEVERIANO MELO,5,10,6,1 323,3 069,9,9,24,13,286 450,614 600,200,201,mistral_table,mistral_table,no
806,SITIO NOVO,1,(A),(A),(X),(B),23,24,76,30,330 340,1 521 289,200,201,mistral_table,mistral_table,no
807,TAIPU,2,(B),(A),(X),(A),31,31,67,32,499 000,2 844 000,200,201,mistral_table,mistral_table,no
808,TANGARA,9,36,10,5 122,12 584,17,17,60,33,225 750,1 606 600,200,201,mistral_table,mistral_table,no
809,TENENTE ANANIAS,8,18,6,1 298,4 140,7,7,24,7,238 200,929 300,200,201,mistral_table,mistral_table,no
810,TIBAU DO SUL,-,-,-,-,-,1,1,(A),(A),(X),(A),200,201,mistral_table,mistral_table,no
811,TOUROS,2,(A),(A),(X),(A),17,17,40,16,144 600,1 345 000,202,203,mistral_table,mistral_table,no
812,UMARIZAL,18,65,40,5 665,22 705,21,23,66,37,347 331,2 348 331,202,203,mistral_table,mistral_table,no
813,UPANEMA,8,17,8,3 171,8 427,2,2,(B),(A),(X),(A),202,203,mistral_table,mistral_table,no
814,VARZEA,2,(B),(A),(X),(A),2,2,(B),(A),(X),(A),202,203,mistral_table,mistral_table,no
815,VERA CRUZ,5,10,-,208,1 062,5,5,9,2,44 160,235 120,202,203,mistral_table,mistral_table,no
816,PARAIBA,3 456,16 142,5 252,1 358 806,4 734 392,4 039,4 161,19 376,12 800,144 153 901,462 771 044,202,203,mistral_table,mistral_table,no
817,ALOJAMENTO E ALIMENTAÇÃO,1 688,5 513,2 165,284 420,1 378 454,1 834,1 862,6 951,3 573,34 552 418,158 970 721,202,203,mistral_table,mistral_table,no
818,ALOJAMENTO,142,1 004,567,62 286,257 912,123,128,1 290,977,8 731 005,34 772 132,202,203,mistral_table,mistral_table,no
819,ALIMENTAÇÃO,1 546,4 509,1 598,222 134,1 120 542,1 711,1 734,5 661,2 596,25 821 413,124 198 589,202,203,mistral_table,mistral_table,no
820,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",841,2 963,1 729,248 831,600 406,1 302,1 316,4 258,2 601,31 383 564,81 751 392,202,203,mistral_table,mistral_table,no
821,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",841,2 963,1 729,248 831,600 406,1 302,1 316,4 258,2 601,31 383 564,81 751 392,202,203,mistral_table,mistral_table,no
822,"PESSOAIS, DE HIGIENE E ESTETICA PESSOAL",167,505,278,42 045,90 232,260,261,726,396,4 660 796,12 906 922,202,203,mistral_table,mistral_table,no
